Functional Exponent Coefficient Energy
BLYP 0.5 -74.8 -65.5647993657
BLYP 0.5 -74.65 -65.4259581051
BLYP 0.5 -74.5 -65.2871285263
BLYP 0.5 -74.35 -65.1483106708
BLYP 0.5 -74.2 -65.00950458
BLYP 0.5 -74.05 -64.8707102959
BLYP 0.5 -73.9 -64.7319278604
BLYP 0.5 -73.75 -64.5931573156
BLYP 0.5 -73.6 -64.4543987042
BLYP 0.5 -73.45 -64.3156520687
BLYP 0.5 -73.3 -64.1769174528
BLYP 0.5 -73.15 -64.0381949328
BLYP 0.5 -73 -63.8994845155
BLYP 0.5 -72.85 -63.7607862467
BLYP 0.5 -72.7 -63.6221001695
BLYP 0.5 -72.55 -63.4834263276
BLYP 0.5 -72.4 -63.3447647645
BLYP 0.5 -72.25 -63.2061155244
BLYP 0.5 -72.1 -63.0674786513
BLYP 0.5 -71.95 -62.9288541896
BLYP 0.5 -71.8 -62.790242184
BLYP 0.5 -71.65 -62.6516426791
BLYP 0.5 -71.5 -62.5130557199
BLYP 0.5 -71.35 -62.3744813517
BLYP 0.5 -71.2 -62.2359196198
BLYP 0.5 -71.05 -62.0973705698
BLYP 0.5 -70.9 -61.9588342474
BLYP 0.5 -70.75 -61.8203106987
BLYP 0.5 -70.6 -61.6817999698
BLYP 0.5 -70.45 -61.5433021071
BLYP 0.5 -70.3 -61.4048171573
BLYP 0.5 -70.15 -61.2663451671
BLYP 0.5 -70 -61.1278861835
BLYP 0.5 -69.85 -60.9894402539
BLYP 0.5 -69.7 -60.8510074256
BLYP 0.5 -69.55 -60.7125877462
BLYP 0.5 -69.4 -60.5741812637
BLYP 0.5 -69.25 -60.4357880261
BLYP 0.5 -69.1 -60.2974080817
BLYP 0.5 -68.95 -60.159041479
BLYP 0.5 -68.8 -60.0206882667
BLYP 0.5 -68.65 -59.8823484937
BLYP 0.5 -68.5 -59.7440222091
BLYP 0.5 -68.35 -59.6057094621
BLYP 0.5 -68.2 -59.4674103024
BLYP 0.5 -68.05 -59.3291247796
BLYP 0.5 -67.9 -59.1908529436
BLYP 0.5 -67.75 -59.0525948445
BLYP 0.5 -67.6 -58.9143505327
BLYP 0.5 -67.45 -58.7761200588
BLYP 0.5 -67.3 -58.6379034734
BLYP 0.5 -67.15 -58.4997008277
BLYP 0.5 -67 -58.3615121727
BLYP 0.5 -66.85 -58.2233375601
BLYP 0.5 -66.7 -58.0851770414
BLYP 0.5 -66.55 -57.9470306686
BLYP 0.5 -66.4 -57.8088984938
BLYP 0.5 -66.25 -57.6707805693
BLYP 0.5 -66.1 -57.5326769477
BLYP 0.5 -65.95 -57.3945876819
BLYP 0.5 -65.8 -57.2565128249
BLYP 0.5 -65.65 -57.11845243
BLYP 0.5 -65.5 -56.9804065507
BLYP 0.5 -65.35 -56.8423752408
BLYP 0.5 -65.2 -56.7043585542
BLYP 0.5 -65.05 -56.5663565453
BLYP 0.5 -64.9 -56.4283692684
BLYP 0.5 -64.75 -56.2903967783
BLYP 0.5 -64.6 -56.1524391299
BLYP 0.5 -64.45 -56.0144963785
BLYP 0.5 -64.3 -55.8765685794
BLYP 0.5 -64.15 -55.7386557884
BLYP 0.5 -64 -55.6007580614
BLYP 0.5 -63.85 -55.4628754544
BLYP 0.5 -63.7 -55.3250080241
BLYP 0.5 -63.55 -55.1871558269
BLYP 0.5 -63.4 -55.0493189199
BLYP 0.5 -63.25 -54.9114973602
BLYP 0.5 -63.1 -54.7736912053
BLYP 0.5 -62.95 -54.6359005127
BLYP 0.5 -62.8 -54.4981253404
BLYP 0.5 -62.65 -54.3603657466
BLYP 0.5 -62.5 -54.2226217898
BLYP 0.5 -62.35 -54.0848935285
BLYP 0.5 -62.2 -53.9471810219
BLYP 0.5 -62.05 -53.809484329
BLYP 0.5 -61.9 -53.6718035094
BLYP 0.5 -61.75 -53.5341386227
BLYP 0.5 -61.6 -53.396489729
BLYP 0.5 -61.45 -53.2588568886
BLYP 0.5 -61.3 -53.1212401619
BLYP 0.5 -61.15 -52.9836396097
BLYP 0.5 -61 -52.8460552932
BLYP 0.5 -60.85 -52.7084872735
BLYP 0.5 -60.7 -52.5709356124
BLYP 0.5 -60.55 -52.4334003717
BLYP 0.5 -60.4 -52.2958816135
BLYP 0.5 -60.25 -52.1583794002
BLYP 0.5 -60.1 -52.0208937946
BLYP 0.5 -59.95 -51.8834248596
BLYP 0.5 -59.8 -51.7459726584
BLYP 0.5 -59.65 -51.6085372546
BLYP 0.5 -59.5 -51.471118712
BLYP 0.5 -59.35 -51.3337170946
BLYP 0.5 -59.2 -51.1963324668
BLYP 0.5 -59.05 -51.0589648933
BLYP 0.5 -58.9 -50.9216144389
BLYP 0.5 -58.75 -50.784281169
BLYP 0.5 -58.6 -50.6469651491
BLYP 0.5 -58.45 -50.5096664449
BLYP 0.5 -58.3 -50.3723851225
BLYP 0.5 -58.15 -50.2351212483
BLYP 0.5 -58 -50.097874889
BLYP 0.5 -57.85 -49.9606461116
BLYP 0.5 -57.7 -49.8234349833
BLYP 0.5 -57.55 -49.6862415718
BLYP 0.5 -57.4 -49.5490659448
BLYP 0.5 -57.25 -49.4119081705
BLYP 0.5 -57.1 -49.2747683175
BLYP 0.5 -56.95 -49.1376464545
BLYP 0.5 -56.8 -49.0005426505
BLYP 0.5 -56.65 -48.863456975
BLYP 0.5 -56.5 -48.7263894977
BLYP 0.5 -56.35 -48.5893402885
BLYP 0.5 -56.2 -48.4523094178
BLYP 0.5 -56.05 -48.3152969563
BLYP 0.5 -55.9 -48.1783029748
BLYP 0.5 -55.75 -48.0413275447
BLYP 0.5 -55.6 -47.9043707374
BLYP 0.5 -55.45 -47.767432625
BLYP 0.5 -55.3 -47.6305132797
BLYP 0.5 -55.15 -47.4936127739
BLYP 0.5 -55 -47.3567311806
BLYP 0.5 -54.85 -47.219868573
BLYP 0.5 -54.7 -47.0830250245
BLYP 0.5 -54.55 -46.9462006091
BLYP 0.5 -54.4 -46.809395401
BLYP 0.5 -54.25 -46.6726094745
BLYP 0.5 -54.1 -46.5358429048
BLYP 0.5 -53.95 -46.3990957668
BLYP 0.5 -53.8 -46.2623681362
BLYP 0.5 -53.65 -46.1256600888
BLYP 0.5 -53.5 -45.9889717008
BLYP 0.5 -53.35 -45.8523030489
BLYP 0.5 -53.2 -45.7156542099
BLYP 0.5 -53.05 -45.579025261
BLYP 0.5 -52.9 -45.44241628
BLYP 0.5 -52.75 -45.3058273446
BLYP 0.5 -52.6 -45.1692585334
BLYP 0.5 -52.45 -45.0327099249
BLYP 0.5 -52.3 -44.8961815982
BLYP 0.5 -52.15 -44.7596736326
BLYP 0.5 -52 -44.6231861079
BLYP 0.5 -51.85 -44.4867191043
BLYP 0.5 -51.7 -44.3502727023
BLYP 0.5 -51.55 -44.2138469826
BLYP 0.5 -51.4 -44.0774420266
BLYP 0.5 -51.25 -43.9410579158
BLYP 0.5 -51.1 -43.8046947321
BLYP 0.5 -50.95 -43.6683525581
BLYP 0.5 -50.8 -43.5320314764
BLYP 0.5 -50.65 -43.3957315701
BLYP 0.5 -50.5 -43.2594529228
BLYP 0.5 -50.35 -43.1231956183
BLYP 0.5 -50.2 -42.986959741
BLYP 0.5 -50.05 -42.8507453754
BLYP 0.5 -49.9 -42.7145526068
BLYP 0.5 -49.75 -42.5783815206
BLYP 0.5 -49.6 -42.4422322026
BLYP 0.5 -49.45 -42.3061047392
BLYP 0.5 -49.3 -42.169999217
BLYP 0.5 -49.15 -42.0339157232
BLYP 0.5 -49 -41.8978543452
BLYP 0.5 -48.85 -41.761815171
BLYP 0.5 -48.7 -41.6257982889
BLYP 0.5 -48.55 -41.4898037878
BLYP 0.5 -48.4 -41.3538317567
BLYP 0.5 -48.25 -41.2178822853
BLYP 0.5 -48.1 -41.0819554637
BLYP 0.5 -47.95 -40.9460513823
BLYP 0.5 -47.8 -40.8101701321
BLYP 0.5 -47.65 -40.6743118044
BLYP 0.5 -47.5 -40.5384764911
BLYP 0.5 -47.35 -40.4026642843
BLYP 0.5 -47.2 -40.2668752767
BLYP 0.5 -47.05 -40.1311095617
BLYP 0.5 -46.9 -39.9953672326
BLYP 0.5 -46.75 -39.8596483837
BLYP 0.5 -46.6 -39.7239531094
BLYP 0.5 -46.45 -39.5882815047
BLYP 0.5 -46.3 -39.4526336652
BLYP 0.5 -46.15 -39.3170096867
BLYP 0.5 -46 -39.1814096658
BLYP 0.5 -45.85 -39.0458336992
BLYP 0.5 -45.7 -38.9102818845
BLYP 0.5 -45.55 -38.7747543195
BLYP 0.5 -45.4 -38.6392511026
BLYP 0.5 -45.25 -38.5037723327
BLYP 0.5 -45.1 -38.3683181092
BLYP 0.5 -44.95 -38.232888532
BLYP 0.5 -44.8 -38.0974837015
BLYP 0.5 -44.65 -37.9621037186
BLYP 0.5 -44.5 -37.8267486849
BLYP 0.5 -44.35 -37.6914187023
BLYP 0.5 -44.2 -37.5561138733
BLYP 0.5 -44.05 -37.4208343009
BLYP 0.5 -43.9 -37.2855800889
BLYP 0.5 -43.75 -37.1503513413
BLYP 0.5 -43.6 -37.0151481629
BLYP 0.5 -43.45 -36.8799706588
BLYP 0.5 -43.3 -36.7448189351
BLYP 0.5 -43.15 -36.6096930979
BLYP 0.5 -43 -36.4745932544
BLYP 0.5 -42.85 -36.339519512
BLYP 0.5 -42.7 -36.204471979
BLYP 0.5 -42.55 -36.0694507641
BLYP 0.5 -42.4 -35.9344559766
BLYP 0.5 -42.25 -35.7994877264
BLYP 0.5 -42.1 -35.6645461242
BLYP 0.5 -41.95 -35.5296312811
BLYP 0.5 -41.8 -35.3947433089
BLYP 0.5 -41.65 -35.25988232
BLYP 0.5 -41.5 -35.1250484277
BLYP 0.5 -41.35 -34.9902417455
BLYP 0.5 -41.2 -34.8554623879
BLYP 0.5 -41.05 -34.7207104699
BLYP 0.5 -40.9 -34.5859861074
BLYP 0.5 -40.75 -34.4512894165
BLYP 0.5 -40.6 -34.3166205146
BLYP 0.5 -40.45 -34.1819795193
BLYP 0.5 -40.3 -34.0473665492
BLYP 0.5 -40.15 -33.9127817235
BLYP 0.5 -40 -33.778225162
BLYP 0.5 -39.85 -33.6436969855
BLYP 0.5 -39.7 -33.5091973154
BLYP 0.5 -39.55 -33.3747262738
BLYP 0.5 -39.4 -33.2402839837
BLYP 0.5 -39.25 -33.1058705686
BLYP 0.5 -39.1 -32.9714861532
BLYP 0.5 -38.95 -32.8371308626
BLYP 0.5 -38.8 -32.7028048229
BLYP 0.5 -38.65 -32.568508161
BLYP 0.5 -38.5 -32.4342410046
BLYP 0.5 -38.35 -32.3000034822
BLYP 0.5 -38.2 -32.1657957233
BLYP 0.5 -38.05 -32.0316178579
BLYP 0.5 -37.9 -31.8974700174
BLYP 0.5 -37.75 -31.7633523337
BLYP 0.5 -37.6 -31.6292649397
BLYP 0.5 -37.45 -31.4952079693
BLYP 0.5 -37.3 -31.3611815571
BLYP 0.5 -37.15 -31.227185839
BLYP 0.5 -37 -31.0932209517
BLYP 0.5 -36.85 -30.9592870327
BLYP 0.5 -36.7 -30.8253842207
BLYP 0.5 -36.55 -30.6915126555
BLYP 0.5 -36.4 -30.5576724777
BLYP 0.5 -36.25 -30.4238638292
BLYP 0.5 -36.1 -30.2900868529
BLYP 0.5 -35.95 -30.1563416929
BLYP 0.5 -35.8 -30.0226284943
BLYP 0.5 -35.65 -29.8889474038
BLYP 0.5 -35.5 -29.7552985692
BLYP 0.5 -35.35 -29.6216821401
BLYP 0.5 -35.2 -29.4880982678
BLYP 0.5 -35.05 -29.3545471073
BLYP 0.5 -34.9 -29.2210288433
BLYP 0.5 -34.75 -29.087543956
BLYP 0.5 -34.6 -28.9540922608
BLYP 0.5 -34.45 -28.8206739017
BLYP 0.5 -34.3 -28.6872890315
BLYP 0.5 -34.15 -28.5539378065
BLYP 0.5 -34 -28.4206203847
BLYP 0.5 -33.85 -28.2873369258
BLYP 0.5 -33.7 -28.1540875913
BLYP 0.5 -33.55 -28.0208725441
BLYP 0.5 -33.4 -27.8876919486
BLYP 0.5 -33.25 -27.7545459707
BLYP 0.5 -33.1 -27.6214347778
BLYP 0.5 -32.95 -27.4883585389
BLYP 0.5 -32.8 -27.3553174245
BLYP 0.5 -32.65 -27.2223116067
BLYP 0.5 -32.5 -27.0893412593
BLYP 0.5 -32.35 -26.9564065574
BLYP 0.5 -32.2 -26.8235076782
BLYP 0.5 -32.05 -26.6906448002
BLYP 0.5 -31.9 -26.5578181037
BLYP 0.5 -31.75 -26.425027771
BLYP 0.5 -31.6 -26.2922739859
BLYP 0.5 -31.45 -26.159556934
BLYP 0.5 -31.3 -26.026876803
BLYP 0.5 -31.15 -25.8942337823
BLYP 0.5 -31 -25.7616280632
BLYP 0.5 -30.85 -25.629059839
BLYP 0.5 -30.7 -25.4965293051
BLYP 0.5 -30.55 -25.3640366587
BLYP 0.5 -30.4 -25.2315820993
BLYP 0.5 -30.25 -25.0991658284
BLYP 0.5 -30.1 -24.9667880497
BLYP 0.5 -29.95 -24.834448969
BLYP 0.5 -29.8 -24.7021487944
BLYP 0.5 -29.65 -24.5698877364
BLYP 0.5 -29.5 -24.4376660076
BLYP 0.5 -29.35 -24.3054838235
BLYP 0.5 -29.2 -24.1733414025
BLYP 0.5 -29.05 -24.0412389685
BLYP 0.5 -28.9 -23.9091767604
BLYP 0.5 -28.75 -23.7771550733
BLYP 0.5 -28.6 -23.6451741852
BLYP 0.5 -28.45 -23.5132342275
BLYP 0.5 -28.3 -23.3813353966
BLYP 0.5 -28.15 -23.2494779216
BLYP 0.5 -28 -23.1176620409
BLYP 0.5 -27.85 -22.9858879977
BLYP 0.5 -27.7 -22.8541560386
BLYP 0.5 -27.55 -22.7224664134
BLYP 0.5 -27.4 -22.5908193751
BLYP 0.5 -27.25 -22.4592151799
BLYP 0.5 -27.1 -22.3276540874
BLYP 0.5 -26.95 -22.1961363609
BLYP 0.5 -26.8 -22.064662267
BLYP 0.5 -26.65 -21.9332320762
BLYP 0.5 -26.5 -21.8018460631
BLYP 0.5 -26.35 -21.670504506
BLYP 0.5 -26.2 -21.5392076878
BLYP 0.5 -26.05 -21.4079558963
BLYP 0.5 -25.9 -21.276749425
BLYP 0.5 -25.75 -21.1455885768
BLYP 0.5 -25.6 -21.0144738863
BLYP 0.5 -25.45 -20.8834056446
BLYP 0.5 -25.3 -20.7523839538
BLYP 0.5 -25.15 -20.6214091186
BLYP 0.5 -25 -20.4904814529
BLYP 0.5 -24.85 -20.359601277
BLYP 0.5 -24.7 -20.228768917
BLYP 0.5 -24.55 -20.0979847043
BLYP 0.5 -24.4 -19.9672489761
BLYP 0.5 -24.25 -19.8365620754
BLYP 0.5 -24.1 -19.7059243506
BLYP 0.5 -23.95 -19.5753361565
BLYP 0.5 -23.8 -19.4447978536
BLYP 0.5 -23.65 -19.3143098091
BLYP 0.5 -23.5 -19.1838723967
BLYP 0.5 -23.35 -19.0534859963
BLYP 0.5 -23.2 -18.9231509938
BLYP 0.5 -23.05 -18.7928677809
BLYP 0.5 -22.9 -18.6626367568
BLYP 0.5 -22.75 -18.532458328
BLYP 0.5 -22.6 -18.4023329089
BLYP 0.5 -22.45 -18.2722609216
BLYP 0.5 -22.3 -18.1422427971
BLYP 0.5 -22.15 -18.0122789753
BLYP 0.5 -22 -17.8823699104
BLYP 0.5 -21.85 -17.7525162467
BLYP 0.5 -21.7 -17.6227183024
BLYP 0.5 -21.55 -17.4929765178
BLYP 0.5 -21.4 -17.3632913823
BLYP 0.5 -21.25 -17.2336634259
BLYP 0.5 -21.1 -17.1040930811
BLYP 0.5 -20.95 -16.9745808592
BLYP 0.5 -20.8 -16.8451272815
BLYP 0.5 -20.65 -16.7157328805
BLYP 0.5 -20.5 -16.5863982229
BLYP 0.5 -20.35 -16.4571238572
BLYP 0.5 -20.2 -16.3279103424
BLYP 0.5 -20.05 -16.1987582561
BLYP 0.5 -19.9 -16.0696681881
BLYP 0.5 -19.75 -15.9406407413
BLYP 0.5 -19.6 -15.8116765314
BLYP 0.5 -19.45 -15.6827761875
BLYP 0.5 -19.3 -15.5539403529
BLYP 0.5 -19.15 -15.4251696843
BLYP 0.5 -19 -15.2964648527
BLYP 0.5 -18.85 -15.1678265394
BLYP 0.5 -18.7 -15.0392555459
BLYP 0.5 -18.55 -14.9107525198
BLYP 0.5 -18.4 -14.7823181893
BLYP 0.5 -18.25 -14.653953315
BLYP 0.5 -18.1 -14.5256587337
BLYP 0.5 -17.95 -14.3974351766
BLYP 0.5 -17.8 -14.2692835574
BLYP 0.5 -17.65 -14.1412045933
BLYP 0.5 -17.5 -14.0131991403
BLYP 0.5 -17.35 -13.8852680719
BLYP 0.5 -17.2 -13.7574122823
BLYP 0.5 -17.05 -13.6296326873
BLYP 0.5 -16.9 -13.5019302261
BLYP 0.5 -16.75 -13.3743058615
BLYP 0.5 -16.6 -13.2467605808
BLYP 0.5 -16.45 -13.1192953971
BLYP 0.5 -16.3 -12.9919113507
BLYP 0.5 -16.15 -12.864609507
BLYP 0.5 -16 -12.7373909608
BLYP 0.5 -15.85 -12.610256836
BLYP 0.5 -15.7 -12.4832082868
BLYP 0.5 -15.55 -12.3562464987
BLYP 0.5 -15.4 -12.2293726893
BLYP 0.5 -15.25 -12.1025881097
BLYP 0.5 -15.1 -11.9758940464
BLYP 0.5 -14.95 -11.8492918222
BLYP 0.5 -14.8 -11.7227827945
BLYP 0.5 -14.65 -11.5963683599
BLYP 0.5 -14.5 -11.4700499575
BLYP 0.5 -14.35 -11.3438290652
BLYP 0.5 -14.2 -11.2177072014
BLYP 0.5 -14.05 -11.0916859337
BLYP 0.5 -13.9 -10.9657668742
BLYP 0.5 -13.75 -10.8399516875
BLYP 0.5 -13.6 -10.7142420726
BLYP 0.5 -13.45 -10.5886397879
BLYP 0.5 -13.3 -10.4631466449
BLYP 0.5 -13.15 -10.3377645188
BLYP 0.5 -13 -10.2124953314
BLYP 0.5 -12.85 -10.0873410634
BLYP 0.5 -12.7 -9.9623037605
BLYP 0.5 -12.55 -9.8373855317
BLYP 0.5 -12.4 -9.7125885517
BLYP 0.5 -12.25 -9.5879150697
BLYP 0.5 -12.1 -9.463367412
BLYP 0.5 -11.95 -9.3389479522
BLYP 0.5 -11.8 -9.214659156
BLYP 0.5 -11.65 -9.0905035694
BLYP 0.5 -11.5 -8.9664838218
BLYP 0.5 -11.35 -8.8426026293
BLYP 0.5 -11.2 -8.7188627979
BLYP 0.5 -11.05 -8.5952672271
BLYP 0.5 -10.9 -8.471818914
BLYP 0.5 -10.75 -8.3485209569
BLYP 0.5 -10.6 -8.2253765596
BLYP 0.5 -10.45 -8.1023890358
BLYP 0.5 -10.3 -7.9795618135
BLYP 0.5 -10.15 -7.85689844
BLYP 0.5 -10 -7.7344025866
BLYP 0.5 -9.85 -7.6120780542
BLYP 0.5 -9.7 -7.4899287787
BLYP 0.5 -9.55 -7.3679588368
BLYP 0.5 -9.4 -7.246172452
BLYP 0.5 -9.25 -7.1245740017
BLYP 0.5 -9.1 -7.0031680231
BLYP 0.5 -8.95 -6.8819592211
BLYP 0.5 -8.8 -6.7609524759
BLYP 0.5 -8.65 -6.6401528506
BLYP 0.5 -8.5 -6.5195656003
BLYP 0.5 -8.35 -6.3991961808
BLYP 0.5 -8.2 -6.2790502589
BLYP 0.5 -8.05 -6.1591337219
BLYP 0.5 -7.9 -6.0394526896
BLYP 0.5 -7.75 -5.9200135268
BLYP 0.5 -7.6 -5.800822904
BLYP 0.5 -7.45 -5.6818877695
BLYP 0.5 -7.3 -5.5632152214
BLYP 0.5 -7.15 -5.4448127339
BLYP 0.5 -7 -5.3266880997
BLYP 0.5 -6.85 -5.2088494472
BLYP 0.5 -6.7 -5.0913052599
BLYP 0.5 -6.55 -4.9740643986
BLYP 0.5 -6.4 -4.8571361244
BLYP 0.5 -6.25 -4.7405301247
BLYP 0.5 -6.1 -4.624256542
BLYP 0.5 -5.95 -4.5083260034
BLYP 0.5 -5.8 -4.3927497099
BLYP 0.5 -5.65 -4.2775394205
BLYP 0.5 -5.5 -4.1627073474
BLYP 0.5 -5.35 -4.0482665632
BLYP 0.5 -5.2 -3.9342309772
BLYP 0.5 -5.05 -3.8206148138
BLYP 0.5 -4.9 -3.7074333176
BLYP 0.5 -4.75 -3.5947026779
BLYP 0.5 -4.6 -3.4824401546
BLYP 0.5 -4.45 -3.3706641672
BLYP 0.5 -4.3 -3.2593941196
BLYP 0.5 -4.15 -3.1486509061
BLYP 0.5 -4 -3.0384569279
