Functional Exponent Coefficient Energy
BLYP 25 -100 -26.7015260887
BLYP 25 -99.85 -26.6281056837
BLYP 25 -99.7 -26.5547402235
BLYP 25 -99.55 -26.4814298527
BLYP 25 -99.4 -26.4081747163
BLYP 25 -99.25 -26.3349749599
BLYP 25 -99.1 -26.2618307292
BLYP 25 -98.95 -26.1887421707
BLYP 25 -98.8 -26.1157094309
BLYP 25 -98.65 -26.0427326571
BLYP 25 -98.5 -25.9698119969
BLYP 25 -98.35 -25.8969475982
BLYP 25 -98.2 -25.8241396094
BLYP 25 -98.05 -25.7513881795
BLYP 25 -97.9 -25.6786934578
BLYP 25 -97.75 -25.6060555939
BLYP 25 -97.6 -25.533474738
BLYP 25 -97.45 -25.4609510406
BLYP 25 -97.3 -25.388484653
BLYP 25 -97.15 -25.3160757264
BLYP 25 -97 -25.2437244128
BLYP 25 -96.85 -25.1714308645
BLYP 25 -96.7 -25.0991952343
BLYP 25 -96.55 -25.0270176755
BLYP 25 -96.4 -24.9548983416
BLYP 25 -96.25 -24.8828373868
BLYP 25 -96.1 -24.8108349657
BLYP 25 -95.95 -24.7388912333
BLYP 25 -95.8 -24.6670063449
BLYP 25 -95.65 -24.5951804566
BLYP 25 -95.5 -24.5234137246
BLYP 25 -95.35 -24.4517063057
BLYP 25 -95.2 -24.3800583572
BLYP 25 -95.05 -24.3084700369
BLYP 25 -94.9 -24.2369415028
BLYP 25 -94.75 -24.1654729136
BLYP 25 -94.6 -24.0940644284
BLYP 25 -94.45 -24.0227162067
BLYP 25 -94.3 -23.9514284086
BLYP 25 -94.15 -23.8802011944
BLYP 25 -94 -23.8090347251
BLYP 25 -93.85 -23.7379291622
BLYP 25 -93.7 -23.6668846675
BLYP 25 -93.55 -23.5959014033
BLYP 25 -93.4 -23.5249795324
BLYP 25 -93.25 -23.4541192181
BLYP 25 -93.1 -23.3833206243
BLYP 25 -92.95 -23.312583915
BLYP 25 -92.8 -23.241909255
