Functional Exponent Coefficient Energy
BLYP 0.015 -135.7 -134.4356440565
BLYP 0.015 -135.4 -134.1381230506
BLYP 0.015 -135.1 -133.8406045691
BLYP 0.015 -134.8 -133.5430886202
BLYP 0.015 -134.5 -133.2455752119
BLYP 0.015 -134.2 -132.9480643525
BLYP 0.015 -133.9 -132.65055605
BLYP 0.015 -133.6 -132.3530503127
BLYP 0.015 -133.3 -132.0555471489
BLYP 0.015 -133 -131.7580465668
BLYP 0.015 -132.7 -131.4605485747
BLYP 0.015 -132.4 -131.163053181
BLYP 0.015 -132.1 -130.8655603941
BLYP 0.015 -131.8 -130.5680702224
BLYP 0.015 -131.5 -130.2705826743
BLYP 0.015 -131.2 -129.9730977584
BLYP 0.015 -130.9 -129.6756154832
BLYP 0.015 -130.6 -129.3781358572
BLYP 0.015 -130.3 -129.0806588891
BLYP 0.015 -130 -128.7831845875
BLYP 0.015 -129.7 -128.4857129611
BLYP 0.015 -129.4 -128.1882440185
BLYP 0.015 -129.1 -127.8907777686
BLYP 0.015 -128.8 -127.5933142202
BLYP 0.015 -128.5 -127.295853382
BLYP 0.015 -128.2 -126.998395263
BLYP 0.015 -127.9 -126.700939872
BLYP 0.015 -127.6 -126.403487218
BLYP 0.015 -127.3 -126.10603731
BLYP 0.015 -127 -125.808590157
BLYP 0.015 -126.7 -125.511145768
BLYP 0.015 -126.4 -125.2137041522
BLYP 0.015 -126.1 -124.9162653187
BLYP 0.015 -125.8 -124.6188292767
BLYP 0.015 -125.5 -124.3213960353
BLYP 0.015 -125.2 -124.023965604
BLYP 0.015 -124.9 -123.7265379919
BLYP 0.015 -124.6 -123.4291132084
BLYP 0.015 -124.3 -123.1316912628
BLYP 0.015 -124 -122.8342721647
BLYP 0.015 -123.7 -122.5368559235
BLYP 0.015 -123.4 -122.2394425487
BLYP 0.015 -123.1 -121.9420320498
BLYP 0.015 -122.8 -121.6446244364
BLYP 0.015 -122.5 -121.3472197182
BLYP 0.015 -122.2 -121.0498179048
BLYP 0.015 -121.9 -120.7524190059
BLYP 0.015 -121.6 -120.4550230314
BLYP 0.015 -121.3 -120.157629991
BLYP 0.015 -121 -119.8602398946
BLYP 0.015 -120.7 -119.562852752
BLYP 0.015 -120.4 -119.2654685733
BLYP 0.015 -120.1 -118.9680873683
BLYP 0.015 -119.8 -118.6707091471
BLYP 0.015 -119.5 -118.3733339198
BLYP 0.015 -119.2 -118.0759616965
BLYP 0.015 -118.9 -117.7785924874
BLYP 0.015 -118.6 -117.4812263026
BLYP 0.015 -118.3 -117.1838631524
BLYP 0.015 -118 -116.8865030472
BLYP 0.015 -117.7 -116.5891459972
BLYP 0.015 -117.4 -116.2917920129
BLYP 0.015 -117.1 -115.9944411047
BLYP 0.015 -116.8 -115.697093283
BLYP 0.015 -116.5 -115.3997485585
BLYP 0.015 -116.2 -115.1024069417
BLYP 0.015 -115.9 -114.8050684432
BLYP 0.015 -115.6 -114.5077330737
BLYP 0.015 -115.3 -114.210400844
BLYP 0.015 -115 -113.9130717648
BLYP 0.015 -114.7 -113.6157458469
BLYP 0.015 -114.4 -113.3184231013
BLYP 0.015 -114.1 -113.0211035388
BLYP 0.015 -113.8 -112.7237871704
BLYP 0.015 -113.5 -112.4264740072
BLYP 0.015 -113.2 -112.1291640603
BLYP 0.015 -112.9 -111.8318573407
BLYP 0.015 -112.6 -111.5345538597
BLYP 0.015 -112.3 -111.2372536284
BLYP 0.015 -112 -110.9399566582
BLYP 0.015 -111.7 -110.6426629605
BLYP 0.015 -111.4 -110.3453725466
BLYP 0.015 -111.1 -110.0480854279
BLYP 0.015 -110.8 -109.750801616
BLYP 0.015 -110.5 -109.4535211224
BLYP 0.015 -110.2 -109.1562439587
BLYP 0.015 -109.9 -108.8589701366
BLYP 0.015 -109.6 -108.5616996679
BLYP 0.015 -109.3 -108.2644325642
BLYP 0.015 -109 -107.9671688375
BLYP 0.015 -108.7 -107.6699084996
BLYP 0.015 -108.4 -107.3726515624
BLYP 0.015 -108.1 -107.075398038
BLYP 0.015 -107.8 -106.7781479385
BLYP 0.015 -107.5 -106.4809012759
BLYP 0.015 -107.2 -106.1836580625
BLYP 0.015 -106.9 -105.8864183104
BLYP 0.015 -106.6 -105.589182032
BLYP 0.015 -106.3 -105.2919492397
BLYP 0.015 -106 -104.9947199459
BLYP 0.015 -105.7 -104.697494163
BLYP 0.015 -105.4 -104.4002719036
BLYP 0.015 -105.1 -104.1030531804
BLYP 0.015 -104.8 -103.805838006
BLYP 0.015 -104.5 -103.5086263932
BLYP 0.015 -104.2 -103.2114183549
BLYP 0.015 -103.9 -102.9142139038
BLYP 0.015 -103.6 -102.617013053
BLYP 0.015 -103.3 -102.3198158157
BLYP 0.015 -103 -102.022622205
BLYP 0.015 -102.7 -101.7254322344
BLYP 0.015 -102.4 -101.4282459294
BLYP 0.015 -102.1 -101.1310633158
BLYP 0.015 -101.8 -100.8338843831
BLYP 0.015 -101.5 -100.5367091442
BLYP 0.015 -101.2 -100.2395376122
BLYP 0.015 -100.9 -99.9423698005
BLYP 0.015 -100.6 -99.6452057226
BLYP 0.015 -100.3 -99.3480453921
BLYP 0.015 -100 -99.0508888228
BLYP 0.015 -99.7 -98.7537360282
BLYP 0.015 -99.4 -98.4565870224
BLYP 0.015 -99.1 -98.1594418191
BLYP 0.015 -98.8 -97.8623004324
BLYP 0.015 -98.5 -97.5651628763
BLYP 0.015 -98.2 -97.268029165
BLYP 0.015 -97.9 -96.9708993127
BLYP 0.015 -97.6 -96.6737733337
BLYP 0.015 -97.3 -96.3766512423
BLYP 0.015 -97 -96.079533053
BLYP 0.015 -96.7 -95.7824187802
BLYP 0.015 -96.4 -95.4853084387
BLYP 0.015 -96.1 -95.188202043
BLYP 0.015 -95.8 -94.8910996079
BLYP 0.015 -95.5 -94.5940011483
BLYP 0.015 -95.2 -94.2969066791
BLYP 0.015 -94.9 -93.9998162152
BLYP 0.015 -94.6 -93.7027297717
BLYP 0.015 -94.3 -93.4056473639
BLYP 0.015 -94 -93.1085690069
BLYP 0.015 -93.7 -92.811494716
BLYP 0.015 -93.4 -92.5144245067
BLYP 0.015 -93.1 -92.2173583944
BLYP 0.015 -92.8 -91.9202963948
BLYP 0.015 -92.5 -91.6232385235
BLYP 0.015 -92.2 -91.3261847963
BLYP 0.015 -91.9 -91.0291352289
BLYP 0.015 -91.6 -90.7320898374
BLYP 0.015 -91.3 -90.4350486377
BLYP 0.015 -91 -90.138011646
BLYP 0.015 -90.7 -89.8409788784
BLYP 0.015 -90.4 -89.5439503513
BLYP 0.015 -90.1 -89.246926081
BLYP 0.015 -89.8 -88.949906084
BLYP 0.015 -89.5 -88.652890377
BLYP 0.015 -89.2 -88.3558789765
BLYP 0.015 -88.9 -88.0588718994
BLYP 0.015 -88.6 -87.7618691624
BLYP 0.015 -88.3 -87.4648707827
BLYP 0.015 -88 -87.1678767773
BLYP 0.015 -87.7 -86.8708871632
BLYP 0.015 -87.4 -86.5739019579
BLYP 0.015 -87.1 -86.2769211788
BLYP 0.015 -86.8 -85.9799448432
BLYP 0.015 -86.5 -85.6829729689
BLYP 0.015 -86.2 -85.3860055737
BLYP 0.015 -85.9 -85.0890426753
BLYP 0.015 -85.6 -84.7920842919
BLYP 0.015 -85.3 -84.4951304417
BLYP 0.015 -85 -84.1981811431
BLYP 0.015 -84.7 -83.901236415
BLYP 0.015 -84.4 -83.6042962765
BLYP 0.015 -84.1 -83.3073607473
BLYP 0.015 -83.8 -83.0104298482
BLYP 0.015 -83.5 -82.7135036
BLYP 0.015 -83.2 -82.4165820218
BLYP 0.015 -82.9 -82.1196651304
BLYP 0.015 -82.6 -81.8227529429
BLYP 0.015 -82.3 -81.5258454773
BLYP 0.015 -82 -81.2289427518
BLYP 0.015 -81.7 -80.9320447854
BLYP 0.015 -81.4 -80.6351515973
BLYP 0.015 -81.1 -80.3382632069
BLYP 0.015 -80.8 -80.0413796339
BLYP 0.015 -80.5 -79.7445008981
BLYP 0.015 -80.2 -79.4476270196
BLYP 0.015 -79.9 -79.1507580184
BLYP 0.015 -79.6 -78.8538939151
BLYP 0.015 -79.3 -78.5570347301
BLYP 0.015 -79 -78.2601804839
BLYP 0.015 -78.7 -77.9633311975
BLYP 0.015 -78.4 -77.6664868917
BLYP 0.015 -78.1 -77.3696475876
BLYP 0.015 -77.8 -77.0728133065
BLYP 0.015 -77.5 -76.7759840698
BLYP 0.015 -77.2 -76.4791598989
BLYP 0.015 -76.9 -76.1823408156
BLYP 0.015 -76.6 -75.8855268418
BLYP 0.015 -76.3 -75.5887179994
BLYP 0.015 -76 -75.2919143105
BLYP 0.015 -75.7 -74.9951157977
BLYP 0.015 -75.4 -74.6983224832
BLYP 0.015 -75.1 -74.4015343898
BLYP 0.015 -74.8 -74.1047515404
BLYP 0.015 -74.5 -73.8079739579
BLYP 0.015 -74.2 -73.5112016654
BLYP 0.015 -73.9 -73.2144346865
BLYP 0.015 -73.6 -72.9176730445
BLYP 0.015 -73.3 -72.6209167632
BLYP 0.015 -73 -72.3241658665
BLYP 0.015 -72.7 -72.0274203785
BLYP 0.015 -72.4 -71.7306803234
BLYP 0.015 -72.1 -71.4339457257
BLYP 0.015 -71.8 -71.1372166101
BLYP 0.015 -71.5 -70.8404930015
BLYP 0.015 -71.2 -70.5437749249
BLYP 0.015 -70.9 -70.2470624055
BLYP 0.015 -70.6 -69.9503554689
BLYP 0.015 -70.3 -69.6536541407
BLYP 0.015 -70 -69.3569584468
BLYP 0.015 -69.7 -69.0602684134
BLYP 0.015 -69.4 -68.7635840667
BLYP 0.015 -69.1 -68.4669054334
BLYP 0.015 -68.8 -68.1702325403
BLYP 0.015 -68.5 -67.8735654143
BLYP 0.015 -68.2 -67.5769040827
BLYP 0.015 -67.9 -67.2802485731
BLYP 0.015 -67.6 -66.9835989131
BLYP 0.015 -67.3 -66.6869551308
BLYP 0.015 -67 -66.3903172544
BLYP 0.015 -66.7 -66.0936853125
BLYP 0.015 -66.4 -65.7970593337
BLYP 0.015 -66.1 -65.5004393472
BLYP 0.015 -65.8 -65.2038253822
BLYP 0.015 -65.5 -64.9072174683
BLYP 0.015 -65.2 -64.6106156354
BLYP 0.015 -64.9 -64.3140199137
BLYP 0.015 -64.6 -64.0174303336
BLYP 0.015 -64.3 -63.720846926
BLYP 0.015 -64 -63.4242697218
BLYP 0.015 -63.7 -63.1276987525
BLYP 0.015 -63.4 -62.8311340498
BLYP 0.015 -63.1 -62.534575646
BLYP 0.015 -62.8 -62.2380235736
BLYP 0.015 -62.5 -61.9414778656
BLYP 0.015 -62.2 -61.6449385558
BLYP 0.015 -61.9 -61.3484056802
BLYP 0.015 -61.6 -61.0518793497
BLYP 0.015 -61.3 -60.7553595351
BLYP 0.015 -61 -60.4588462573
BLYP 0.015 -60.7 -60.16233955
BLYP 0.015 -60.4 -59.8658394476
BLYP 0.015 -60.1 -59.5693459854
BLYP 0.015 -59.8 -59.272859199
BLYP 0.015 -59.5 -58.9763791245
BLYP 0.015 -59.2 -58.6799057983
BLYP 0.015 -58.9 -58.3834392574
BLYP 0.015 -58.6 -58.0869795393
BLYP 0.015 -58.3 -57.7905266817
BLYP 0.015 -58 -57.4940807229
BLYP 0.015 -57.7 -57.1976417017
BLYP 0.015 -57.4 -56.9012096571
BLYP 0.015 -57.1 -56.6047846288
BLYP 0.015 -56.8 -56.3083666569
BLYP 0.015 -56.5 -56.011955782
BLYP 0.015 -56.2 -55.7155520453
BLYP 0.015 -55.9 -55.4191554881
BLYP 0.015 -55.6 -55.1227661528
BLYP 0.015 -55.3 -54.8263840818
BLYP 0.015 -55 -54.5300093184
BLYP 0.015 -54.7 -54.2336419061
BLYP 0.015 -54.4 -53.9372818893
BLYP 0.015 -54.1 -53.6409293128
BLYP 0.015 -53.8 -53.3445842219
BLYP 0.015 -53.5 -53.0482466626
BLYP 0.015 -53.2 -52.7519166816
BLYP 0.015 -52.9 -52.4555943259
BLYP 0.015 -52.6 -52.1592796434
BLYP 0.015 -52.3 -51.8629726826
BLYP 0.015 -52 -51.5666734925
BLYP 0.015 -51.7 -51.2703821227
BLYP 0.015 -51.4 -50.9740986236
BLYP 0.015 -51.1 -50.6778230457
BLYP 0.015 -50.8 -50.3815554441
BLYP 0.015 -50.5 -50.0852959088
BLYP 0.015 -50.2 -49.7890444539
BLYP 0.015 -49.9 -49.4928011304
BLYP 0.015 -49.6 -49.1965659944
BLYP 0.015 -49.3 -48.9003391022
BLYP 0.015 -49 -48.604120511
BLYP 0.015 -48.7 -48.3079102788
BLYP 0.015 -48.4 -48.0117084652
BLYP 0.015 -48.1 -47.7155151425
BLYP 0.015 -47.8 -47.4193304175
BLYP 0.015 -47.5 -47.1231542971
BLYP 0.015 -47.2 -46.8269868416
BLYP 0.015 -46.9 -46.5308281132
BLYP 0.015 -46.6 -46.2346781759
BLYP 0.015 -46.3 -45.9385370945
BLYP 0.015 -46 -45.642404935
BLYP 0.015 -45.7 -45.3462817648
BLYP 0.015 -45.4 -45.050167652
BLYP 0.015 -45.1 -44.7540626662
BLYP 0.015 -44.8 -44.457966878
BLYP 0.015 -44.5 -44.1618803593
BLYP 0.015 -44.2 -43.8658031831
BLYP 0.015 -43.9 -43.5697354239
BLYP 0.015 -43.6 -43.2736771573
BLYP 0.015 -43.3 -42.9776284605
BLYP 0.015 -43 -42.6815894118
BLYP 0.015 -42.7 -42.3855600913
BLYP 0.015 -42.4 -42.0895405805
BLYP 0.015 -42.1 -41.7935309644
BLYP 0.015 -41.8 -41.4975313512
BLYP 0.015 -41.5 -41.2015418046
BLYP 0.015 -41.2 -40.905562411
BLYP 0.015 -40.9 -40.6095932617
BLYP 0.015 -40.6 -40.3136344467
BLYP 0.015 -40.3 -40.0176860545
BLYP 0.015 -40 -39.7217481797
BLYP 0.015 -39.7 -39.4258209184
BLYP 0.015 -39.4 -39.1299043723
BLYP 0.015 -39.1 -38.8339986393
BLYP 0.015 -38.8 -38.5381038213
BLYP 0.015 -38.5 -38.2422200222
BLYP 0.015 -38.2 -37.9463473483
BLYP 0.015 -37.9 -37.6504859079
BLYP 0.015 -37.6 -37.3546358114
BLYP 0.015 -37.3 -37.0587971714
BLYP 0.015 -37 -36.7629701087
BLYP 0.015 -36.7 -36.4671547367
BLYP 0.015 -36.4 -36.1713511779
BLYP 0.015 -36.1 -35.8755595532
BLYP 0.015 -35.8 -35.5797799915
BLYP 0.015 -35.5 -35.2840126187
BLYP 0.015 -35.2 -34.9882575649
BLYP 0.015 -34.9 -34.6925149644
BLYP 0.015 -34.6 -34.3967849542
BLYP 0.015 -34.3 -34.1010676747
BLYP 0.015 -34 -33.8053632694
BLYP 0.015 -33.7 -33.5096718851
BLYP 0.015 -33.4 -33.2139936719
BLYP 0.015 -33.1 -32.9183287837
BLYP 0.015 -32.8 -32.6226773777
BLYP 0.015 -32.5 -32.3270396152
BLYP 0.015 -32.2 -32.0314156612
BLYP 0.015 -31.9 -31.7358056847
BLYP 0.015 -31.6 -31.4402098589
BLYP 0.015 -31.3 -31.1446283612
BLYP 0.015 -31 -30.8490613738
BLYP 0.015 -30.7 -30.5535090832
BLYP 0.015 -30.4 -30.2579716799
BLYP 0.015 -30.1 -29.96244936
BLYP 0.015 -29.8 -29.6669423245
BLYP 0.015 -29.5 -29.3714507803
BLYP 0.015 -29.2 -29.0759749387
BLYP 0.015 -28.9 -28.7805150168
BLYP 0.015 -28.6 -28.4850712388
BLYP 0.015 -28.3 -28.1896438332
BLYP 0.015 -28 -27.8942330346
BLYP 0.015 -27.7 -27.5988390845
BLYP 0.015 -27.4 -27.303462231
BLYP 0.015 -27.1 -27.0081027292
BLYP 0.015 -26.8 -26.7127608411
BLYP 0.015 -26.5 -26.4174368362
BLYP 0.015 -26.2 -26.1221309916
BLYP 0.015 -25.9 -25.8268435923
BLYP 0.015 -25.6 -25.5315749315
BLYP 0.015 -25.3 -25.2363253109
BLYP 0.015 -25 -24.9410950409
BLYP 0.015 -24.7 -24.6458844414
BLYP 0.015 -24.4 -24.3506938414
BLYP 0.015 -24.1 -24.0555235799
BLYP 0.015 -23.8 -23.7603740062
BLYP 0.015 -23.5 -23.4652454802
BLYP 0.015 -23.2 -23.1701383726
BLYP 0.015 -22.9 -22.8750530659
BLYP 0.015 -22.6 -22.5799899544
BLYP 0.015 -22.3 -22.2849494446
BLYP 0.015 -22 -21.9899319561
BLYP 0.015 -21.7 -21.6949379218
BLYP 0.015 -21.4 -21.3999677884
BLYP 0.015 -21.1 -21.1050220173
BLYP 0.015 -20.8 -20.8101010849
BLYP 0.015 -20.5 -20.5152054833
BLYP 0.015 -20.2 -20.2203357209
BLYP 0.015 -19.9 -19.925492323
BLYP 0.015 -19.6 -19.6306758331
BLYP 0.015 -19.3 -19.3358868126
BLYP 0.015 -19 -19.0411258427
BLYP 0.015 -18.7 -18.7463935245
BLYP 0.015 -18.4 -18.4516904799
BLYP 0.015 -18.1 -18.1570173531
BLYP 0.015 -17.8 -17.8623748109
BLYP 0.015 -17.5 -17.567763544
BLYP 0.015 -17.2 -17.2731842682
BLYP 0.015 -16.9 -16.9786377254
BLYP 0.015 -16.6 -16.6841246846
BLYP 0.015 -16.3 -16.3896459436
BLYP 0.015 -16 -16.0952023301
BLYP 0.015 -15.7 -15.8007947029
BLYP 0.015 -15.4 -15.5064239538
BLYP 0.015 -15.1 -15.2120910091
BLYP 0.015 -14.8 -14.9177968311
BLYP 0.015 -14.5 -14.62354242
BLYP 0.015 -14.2 -14.329328816
BLYP 0.015 -13.9 -14.0351571011
BLYP 0.015 -13.6 -13.7410284016
BLYP 0.015 -13.3 -13.4469438899
BLYP 0.015 -13 -13.1529047879
BLYP 0.015 -12.7 -12.8589123688
BLYP 0.015 -12.4 -12.5649679607
BLYP 0.015 -12.1 -12.2710729497
BLYP 0.015 -11.8 -11.9772287828
BLYP 0.015 -11.5 -11.6834369726
BLYP 0.015 -11.2 -11.3896991008
BLYP 0.015 -10.9 -11.0960168235
BLYP 0.015 -10.6 -10.8023919024
BLYP 0.015 -10.3 -10.5088261758
BLYP 0.015 -10 -10.2153215179
BLYP 0.015 -9.7 -9.9218799338
BLYP 0.015 -9.4 -9.6285035336
BLYP 0.015 -9.1 -9.3351945469
BLYP 0.015 -8.8 -9.0419553634
BLYP 0.015 -8.5 -8.7487884238
BLYP 0.015 -8.2 -8.4556963458
BLYP 0.015 -7.9 -8.1626819155
BLYP 0.015 -7.6 -7.8697480961
BLYP 0.015 -7.3 -7.5768980469
BLYP 0.015 -7 -7.2841351466
BLYP 0.015 -6.7 -6.9914630202
BLYP 0.015 -6.4 -6.6988855734
BLYP 0.015 -6.1 -6.4064070994
BLYP 0.015 -5.8 -6.1140322752
BLYP 0.015 -5.5 -5.8217660091
BLYP 0.015 -5.2 -5.5296138191
BLYP 0.015 -4.9 -5.2375818261
BLYP 0.015 -4.6 -4.9456768244
BLYP 0.015 -4.3 -4.6539065054
BLYP 0.015 -4 -4.3622794707
BLYP 0.015 -3.7 -4.0708056669
BLYP 0.015 -3.4 -3.7794965529
BLYP 0.015 -3.1 -3.4883655755
BLYP 0.015 -2.8 -3.1974287063
BLYP 0.015 -2.5 -2.9067051845
BLYP 0.015 -2.2 -2.6162185473
BLYP 0.015 -1.9 -2.3259980719
BLYP 0.015 -1.6 -2.036080828
BLYP 0.015 -1.3 -1.7465146385
BLYP 0.015 -1 -1.4573624193
BLYP 0.015 -0.7 -1.1687086201
BLYP 0.015 -0.4 -0.8806688778
BLYP 0.015 -0.1 -0.5934045176
BLYP 0.015 0.2 -0.3071441031
BLYP 0.015 0.5 -0.0222143716
BLYP 0.015 0.8 0.2609187313
BLYP 0.015 1.1 0.5416039717
BLYP 0.015 1.4 0.8189700704
BLYP 0.015 1.7 1.0919285876
BLYP 0.015 2 1.3592291377
BLYP 0.015 2.3 1.619527233
BLYP 0.015 2.6 1.8714391327
BLYP 0.015 2.9 2.1152314741
BLYP 0.015 3.2 2.3536138004
BLYP 0.015 3.5 2.5888727007
BLYP 0.015 3.8 2.8222236646
BLYP 0.015 4.1 3.0543242434
BLYP 0.015 4.4 3.28553396
BLYP 0.015 4.7 3.5160557105
BLYP 0.015 5 3.7460213614
BLYP 0.015 5.3 3.9755238954
BLYP 0.015 5.6 4.2046331987
BLYP 0.015 5.9 4.4334023411
BLYP 0.015 6.2 4.6618630941
BLYP 0.015 6.5 4.890053165
BLYP 0.015 6.8 5.1180094733
BLYP 0.015 7.1 5.3457497284
BLYP 0.015 7.4 5.5732836481
BLYP 0.015 7.7 5.8006422604
BLYP 0.015 8 6.0278447366
BLYP 0.015 8.3 6.2549047393
BLYP 0.015 8.6 6.4818336509
BLYP 0.015 8.9 6.7086414436
BLYP 0.015 9.2 6.9353368308
BLYP 0.015 9.5 7.1619276003
BLYP 0.015 9.8 7.3884206023
BLYP 0.015 10.1 7.614813639
BLYP 0.015 10.4 7.8411116638
BLYP 0.015 10.7 8.0673301444
BLYP 0.015 11 8.2934741762
BLYP 0.015 11.3 8.519548206
BLYP 0.015 11.6 8.7455562423
BLYP 0.015 11.9 8.9715019362
BLYP 0.015 12.2 9.1973886325
BLYP 0.015 12.5 9.4232194075
BLYP 0.015 12.8 9.6489970994
BLYP 0.015 13.1 9.8747243335
BLYP 0.015 13.4 10.1004035436
BLYP 0.015 13.7 10.3260369917
BLYP 0.015 14 10.5516267829
BLYP 0.015 14.3 10.7771748807
BLYP 0.015 14.6 11.002683119
BLYP 0.015 14.9 11.2281532138
BLYP 0.015 15.2 11.453586773
BLYP 0.015 15.5 11.6789853052
BLYP 0.015 15.8 11.904350228
BLYP 0.015 16.1 12.1296828749
BLYP 0.015 16.4 12.3549845021
BLYP 0.015 16.7 12.5802562941
BLYP 0.015 17 12.8054993689
BLYP 0.015 17.3 13.0307147834
BLYP 0.015 17.6 13.2559035368
BLYP 0.015 17.9 13.4810665755
BLYP 0.015 18.2 13.706204796
BLYP 0.015 18.5 13.9313190485
BLYP 0.015 18.8 14.1564101395
BLYP 0.015 19.1 14.3814788349
BLYP 0.015 19.4 14.6065258616
