Functional Exponent Coefficient Energy
BLYP 250 -75.4 -0.5419207234
BLYP 250 -75.25 -0.5417960912
BLYP 250 -75.1 -0.5416716656
BLYP 250 -74.95 -0.5415474461
BLYP 250 -74.8 -0.5414234321
BLYP 250 -74.65 -0.5412996233
BLYP 250 -74.5 -0.541176019
BLYP 250 -74.35 -0.5410526189
BLYP 250 -74.2 -0.5409294225
BLYP 250 -74.05 -0.5408064292
BLYP 250 -73.9 -0.5406836386
BLYP 250 -73.75 -0.5405610501
BLYP 250 -73.6 -0.5404386635
BLYP 250 -73.45 -0.5403164781
BLYP 250 -73.3 -0.5401944934
BLYP 250 -73.15 -0.5400727091
BLYP 250 -73 -0.5399511247
BLYP 250 -72.85 -0.5398297396
BLYP 250 -72.7 -0.5397085534
BLYP 250 -72.55 -0.5395875656
BLYP 250 -72.4 -0.5394667758
BLYP 250 -72.25 -0.5393461836
BLYP 250 -72.1 -0.5392257884
BLYP 250 -71.95 -0.5391055897
BLYP 250 -71.8 -0.5389855872
BLYP 250 -71.65 -0.5388657804
BLYP 250 -71.5 -0.5387461688
BLYP 250 -71.35 -0.5386267519
BLYP 250 -71.2 -0.5385075294
BLYP 250 -71.05 -0.5383885007
BLYP 250 -70.9 -0.5382696654
BLYP 250 -70.75 -0.5381510231
BLYP 250 -70.6 -0.5380325732
BLYP 250 -70.45 -0.5379143155
BLYP 250 -70.3 -0.5377962493
BLYP 250 -70.15 -0.5376783743
BLYP 250 -70 -0.53756069
BLYP 250 -69.85 -0.537443196
BLYP 250 -69.7 -0.5373258918
BLYP 250 -69.55 -0.5372087771
BLYP 250 -69.4 -0.5370918512
BLYP 250 -69.25 -0.536975114
BLYP 250 -69.1 -0.5368585648
BLYP 250 -68.95 -0.5367422032
BLYP 250 -68.8 -0.5366260289
BLYP 250 -68.65 -0.5365100414
BLYP 250 -68.5 -0.5363942402
BLYP 250 -68.35 -0.536278625
BLYP 250 -68.2 -0.5361631952
BLYP 250 -68.05 -0.5360479505
BLYP 250 -67.9 -0.5359328905
BLYP 250 -67.75 -0.5358180147
BLYP 250 -67.6 -0.5357033227
BLYP 250 -67.45 -0.5355888141
BLYP 250 -67.3 -0.5354744885
BLYP 250 -67.15 -0.5353603454
BLYP 250 -67 -0.5352463844
BLYP 250 -66.85 -0.5351326051
BLYP 250 -66.7 -0.5350190071
BLYP 250 -66.55 -0.53490559
BLYP 250 -66.4 -0.5347923533
BLYP 250 -66.25 -0.5346792967
BLYP 250 -66.1 -0.5345664197
BLYP 250 -65.95 -0.534453722
BLYP 250 -65.8 -0.534341203
BLYP 250 -65.65 -0.5342288625
BLYP 250 -65.5 -0.5341167
BLYP 250 -65.35 -0.5340047151
BLYP 250 -65.2 -0.5338929074
BLYP 250 -65.05 -0.5337812765
BLYP 250 -64.9 -0.533669822
BLYP 250 -64.75 -0.5335585434
BLYP 250 -64.6 -0.5334474405
BLYP 250 -64.45 -0.5333365128
BLYP 250 -64.3 -0.5332257598
BLYP 250 -64.15 -0.5331151813
BLYP 250 -64 -0.5330047768
BLYP 250 -63.85 -0.5328945459
BLYP 250 -63.7 -0.5327844882
BLYP 250 -63.55 -0.5326746033
BLYP 250 -63.4 -0.5325648909
BLYP 250 -63.25 -0.5324553505
BLYP 250 -63.1 -0.5323459818
BLYP 250 -62.95 -0.5322367844
BLYP 250 -62.8 -0.5321277579
BLYP 250 -62.65 -0.5320189019
BLYP 250 -62.5 -0.531910216
BLYP 250 -62.35 -0.5318016998
BLYP 250 -62.2 -0.531693353
BLYP 250 -62.05 -0.5315851752
BLYP 250 -61.9 -0.531477166
BLYP 250 -61.75 -0.531369325
BLYP 250 -61.6 -0.5312616519
BLYP 250 -61.45 -0.5311541462
BLYP 250 -61.3 -0.5310468077
BLYP 250 -61.15 -0.5309396358
BLYP 250 -61 -0.5308326303
BLYP 250 -60.85 -0.5307257908
BLYP 250 -60.7 -0.5306191169
BLYP 250 -60.55 -0.5305126082
BLYP 250 -60.4 -0.5304062644
BLYP 250 -60.25 -0.5303000851
BLYP 250 -60.1 -0.5301940699
BLYP 250 -59.95 -0.5300882185
BLYP 250 -59.8 -0.5299825306
BLYP 250 -59.65 -0.5298770056
BLYP 250 -59.5 -0.5297716434
BLYP 250 -59.35 -0.5296664434
BLYP 250 -59.2 -0.5295614054
BLYP 250 -59.05 -0.5294565291
BLYP 250 -58.9 -0.5293518139
BLYP 250 -58.75 -0.5292472597
BLYP 250 -58.6 -0.529142866
BLYP 250 -58.45 -0.5290386324
BLYP 250 -58.3 -0.5289345587
BLYP 250 -58.15 -0.5288306445
BLYP 250 -58 -0.5287268893
BLYP 250 -57.85 -0.5286232929
BLYP 250 -57.7 -0.528519855
BLYP 250 -57.55 -0.5284165751
BLYP 250 -57.4 -0.5283134529
BLYP 250 -57.25 -0.5282104881
BLYP 250 -57.1 -0.5281076803
BLYP 250 -56.95 -0.5280050292
BLYP 250 -56.8 -0.5279025345
BLYP 250 -56.65 -0.5278001957
BLYP 250 -56.5 -0.5276980126
BLYP 250 -56.35 -0.5275959848
BLYP 250 -56.2 -0.5274941119
BLYP 250 -56.05 -0.5273923937
BLYP 250 -55.9 -0.5272908298
BLYP 250 -55.75 -0.5271894198
BLYP 250 -55.6 -0.5270881634
BLYP 250 -55.45 -0.5269870603
BLYP 250 -55.3 -0.5268861102
BLYP 250 -55.15 -0.5267853127
BLYP 250 -55 -0.5266846674
BLYP 250 -54.85 -0.5265841741
BLYP 250 -54.7 -0.5264838324
BLYP 250 -54.55 -0.526383642
BLYP 250 -54.4 -0.5262836026
BLYP 250 -54.25 -0.5261837138
BLYP 250 -54.1 -0.5260839752
BLYP 250 -53.95 -0.5259843867
BLYP 250 -53.8 -0.5258849478
BLYP 250 -53.65 -0.5257856582
BLYP 250 -53.5 -0.5256865177
BLYP 250 -53.35 -0.5255875258
BLYP 250 -53.2 -0.5254886822
BLYP 250 -53.05 -0.5253899867
BLYP 250 -52.9 -0.525291439
BLYP 250 -52.75 -0.5251930386
BLYP 250 -52.6 -0.5250947853
BLYP 250 -52.45 -0.5249966787
BLYP 250 -52.3 -0.5248987186
BLYP 250 -52.15 -0.5248009046
BLYP 250 -52 -0.5247032364
BLYP 250 -51.85 -0.5246057138
BLYP 250 -51.7 -0.5245083363
BLYP 250 -51.55 -0.5244111037
BLYP 250 -51.4 -0.5243140156
BLYP 250 -51.25 -0.5242170718
BLYP 250 -51.1 -0.524120272
BLYP 250 -50.95 -0.5240236157
BLYP 250 -50.8 -0.5239271028
BLYP 250 -50.65 -0.5238307329
BLYP 250 -50.5 -0.5237345058
BLYP 250 -50.35 -0.523638421
BLYP 250 -50.2 -0.5235424783
BLYP 250 -50.05 -0.5234466775
BLYP 250 -49.9 -0.5233510181
BLYP 250 -49.75 -0.5232554999
BLYP 250 -49.6 -0.5231601226
BLYP 250 -49.45 -0.5230648859
BLYP 250 -49.3 -0.5229697895
BLYP 250 -49.15 -0.5228748331
BLYP 250 -49 -0.5227800163
BLYP 250 -48.85 -0.522685339
BLYP 250 -48.7 -0.5225908008
BLYP 250 -48.55 -0.5224964013
BLYP 250 -48.4 -0.5224021404
BLYP 250 -48.25 -0.5223080177
BLYP 250 -48.1 -0.5222140329
BLYP 250 -47.95 -0.5221201858
BLYP 250 -47.8 -0.5220264759
BLYP 250 -47.65 -0.5219329032
BLYP 250 -47.5 -0.5218394672
BLYP 250 -47.35 -0.5217461676
BLYP 250 -47.2 -0.5216530043
BLYP 250 -47.05 -0.5215599768
BLYP 250 -46.9 -0.5214670849
BLYP 250 -46.75 -0.5213743284
BLYP 250 -46.6 -0.5212817069
BLYP 250 -46.45 -0.5211892201
BLYP 250 -46.3 -0.5210968678
BLYP 250 -46.15 -0.5210046497
BLYP 250 -46 -0.5209125655
BLYP 250 -45.85 -0.5208206149
BLYP 250 -45.7 -0.5207287976
BLYP 250 -45.55 -0.5206371134
BLYP 250 -45.4 -0.520545562
BLYP 250 -45.25 -0.5204541431
BLYP 250 -45.1 -0.5203628564
BLYP 250 -44.95 -0.5202717016
BLYP 250 -44.8 -0.5201806785
BLYP 250 -44.65 -0.5200897868
BLYP 250 -44.5 -0.5199990263
BLYP 250 -44.35 -0.5199083965
BLYP 250 -44.2 -0.5198178974
BLYP 250 -44.05 -0.5197275285
BLYP 250 -43.9 -0.5196372897
BLYP 250 -43.75 -0.5195471806
BLYP 250 -43.6 -0.519457201
BLYP 250 -43.45 -0.5193673506
BLYP 250 -43.3 -0.5192776292
BLYP 250 -43.15 -0.5191880365
BLYP 250 -43 -0.5190985721
BLYP 250 -42.85 -0.5190092359
BLYP 250 -42.7 -0.5189200276
BLYP 250 -42.55 -0.5188309469
BLYP 250 -42.4 -0.5187419936
BLYP 250 -42.25 -0.5186531673
BLYP 250 -42.1 -0.5185644678
BLYP 250 -41.95 -0.5184758949
BLYP 250 -41.8 -0.5183874484
BLYP 250 -41.65 -0.5182991278
BLYP 250 -41.5 -0.518210933
BLYP 250 -41.35 -0.5181228638
BLYP 250 -41.2 -0.5180349197
BLYP 250 -41.05 -0.5179471007
BLYP 250 -40.9 -0.5178594065
BLYP 250 -40.75 -0.5177718367
BLYP 250 -40.6 -0.5176843911
BLYP 250 -40.45 -0.5175970695
BLYP 250 -40.3 -0.5175098717
BLYP 250 -40.15 -0.5174227973
BLYP 250 -40 -0.5173358461
BLYP 250 -39.85 -0.5172490178
BLYP 250 -39.7 -0.5171623123
BLYP 250 -39.55 -0.5170757292
BLYP 250 -39.4 -0.5169892683
BLYP 250 -39.25 -0.5169029294
BLYP 250 -39.1 -0.5168167121
BLYP 250 -38.95 -0.5167306164
BLYP 250 -38.8 -0.5166446418
BLYP 250 -38.65 -0.5165587882
BLYP 250 -38.5 -0.5164730552
BLYP 250 -38.35 -0.5163874428
BLYP 250 -38.2 -0.5163019506
BLYP 250 -38.05 -0.5162165783
BLYP 250 -37.9 -0.5161313258
BLYP 250 -37.75 -0.5160461927
BLYP 250 -37.6 -0.5159611789
BLYP 250 -37.45 -0.5158762841
BLYP 250 -37.3 -0.515791508
BLYP 250 -37.15 -0.5157068505
BLYP 250 -37 -0.5156223112
BLYP 250 -36.85 -0.51553789
BLYP 250 -36.7 -0.5154535866
BLYP 250 -36.55 -0.5153694007
BLYP 250 -36.4 -0.5152853321
BLYP 250 -36.25 -0.5152013806
BLYP 250 -36.1 -0.515117546
BLYP 250 -35.95 -0.515033828
BLYP 250 -35.8 -0.5149502263
BLYP 250 -35.65 -0.5148667408
BLYP 250 -35.5 -0.5147833712
BLYP 250 -35.35 -0.5147001172
BLYP 250 -35.2 -0.5146169787
BLYP 250 -35.05 -0.5145339554
BLYP 250 -34.9 -0.5144510471
BLYP 250 -34.75 -0.5143682535
BLYP 250 -34.6 -0.5142855744
BLYP 250 -34.45 -0.5142030096
BLYP 250 -34.3 -0.5141205588
BLYP 250 -34.15 -0.5140382219
BLYP 250 -34 -0.5139559985
BLYP 250 -33.85 -0.5138738885
BLYP 250 -33.7 -0.5137918917
BLYP 250 -33.55 -0.5137100077
BLYP 250 -33.4 -0.5136282365
BLYP 250 -33.25 -0.5135465777
BLYP 250 -33.1 -0.5134650311
BLYP 250 -32.95 -0.5133835966
BLYP 250 -32.8 -0.5133022738
BLYP 250 -32.65 -0.5132210626
BLYP 250 -32.5 -0.5131399628
BLYP 250 -32.35 -0.513058974
BLYP 250 -32.2 -0.5129780962
BLYP 250 -32.05 -0.512897329
BLYP 250 -31.9 -0.5128166723
BLYP 250 -31.75 -0.5127361258
BLYP 250 -31.6 -0.5126556894
BLYP 250 -31.45 -0.5125753627
BLYP 250 -31.3 -0.5124951456
BLYP 250 -31.15 -0.5124150379
BLYP 250 -31 -0.5123350393
BLYP 250 -30.85 -0.5122551497
BLYP 250 -30.7 -0.5121753688
BLYP 250 -30.55 -0.5120956964
BLYP 250 -30.4 -0.5120161322
BLYP 250 -30.25 -0.5119366761
BLYP 250 -30.1 -0.5118573279
BLYP 250 -29.95 -0.5117780874
BLYP 250 -29.8 -0.5116989542
BLYP 250 -29.65 -0.5116199283
BLYP 250 -29.5 -0.5115410094
BLYP 250 -29.35 -0.5114621973
BLYP 250 -29.2 -0.5113834917
BLYP 250 -29.05 -0.5113048926
BLYP 250 -28.9 -0.5112263996
BLYP 250 -28.75 -0.5111480126
BLYP 250 -28.6 -0.5110697313
BLYP 250 -28.45 -0.5109915556
BLYP 250 -28.3 -0.5109134852
BLYP 250 -28.15 -0.5108355199
BLYP 250 -28 -0.5107576596
BLYP 250 -27.85 -0.5106799039
BLYP 250 -27.7 -0.5106022528
BLYP 250 -27.55 -0.510524706
BLYP 250 -27.4 -0.5104472633
BLYP 250 -27.25 -0.5103699245
BLYP 250 -27.1 -0.5102926894
BLYP 250 -26.95 -0.5102155578
BLYP 250 -26.8 -0.5101385295
BLYP 250 -26.65 -0.5100616043
BLYP 250 -26.5 -0.509984782
BLYP 250 -26.35 -0.5099080623
BLYP 250 -26.2 -0.5098314452
BLYP 250 -26.05 -0.5097549303
BLYP 250 -25.9 -0.5096785176
BLYP 250 -25.75 -0.5096022067
BLYP 250 -25.6 -0.5095259975
BLYP 250 -25.45 -0.5094498898
BLYP 250 -25.3 -0.5093738835
BLYP 250 -25.15 -0.5092979782
BLYP 250 -25 -0.5092221738
BLYP 250 -24.85 -0.5091464702
BLYP 250 -24.7 -0.5090708671
BLYP 250 -24.55 -0.5089953643
BLYP 250 -24.4 -0.5089199616
BLYP 250 -24.25 -0.5088446589
BLYP 250 -24.1 -0.5087694559
BLYP 250 -23.95 -0.5086943524
BLYP 250 -23.8 -0.5086193484
BLYP 250 -23.65 -0.5085444434
BLYP 250 -23.5 -0.5084696375
BLYP 250 -23.35 -0.5083949304
BLYP 250 -23.2 -0.5083203218
BLYP 250 -23.05 -0.5082458117
BLYP 250 -22.9 -0.5081713998
BLYP 250 -22.75 -0.5080970859
BLYP 250 -22.6 -0.5080228698
BLYP 250 -22.45 -0.5079487514
BLYP 250 -22.3 -0.5078747305
BLYP 250 -22.15 -0.5078008068
BLYP 250 -22 -0.5077269803
BLYP 250 -21.85 -0.5076532506
BLYP 250 -21.7 -0.5075796177
BLYP 250 -21.55 -0.5075060813
BLYP 250 -21.4 -0.5074326412
BLYP 250 -21.25 -0.5073592974
BLYP 250 -21.1 -0.5072860495
BLYP 250 -20.95 -0.5072128974
BLYP 250 -20.8 -0.5071398409
BLYP 250 -20.65 -0.5070668799
BLYP 250 -20.5 -0.5069940141
BLYP 250 -20.35 -0.5069212434
BLYP 250 -20.2 -0.5068485676
BLYP 250 -20.05 -0.5067759865
BLYP 250 -19.9 -0.5067034999
BLYP 250 -19.75 -0.5066311077
BLYP 250 -19.6 -0.5065588096
BLYP 250 -19.45 -0.5064866056
BLYP 250 -19.3 -0.5064144954
BLYP 250 -19.15 -0.5063424788
BLYP 250 -19 -0.5062705556
BLYP 250 -18.85 -0.5061987258
BLYP 250 -18.7 -0.5061269891
BLYP 250 -18.55 -0.5060553453
BLYP 250 -18.4 -0.5059837942
BLYP 250 -18.25 -0.5059123357
BLYP 250 -18.1 -0.5058409697
BLYP 250 -17.95 -0.5057696959
BLYP 250 -17.8 -0.5056985141
BLYP 250 -17.65 -0.5056274242
BLYP 250 -17.5 -0.505556426
BLYP 250 -17.35 -0.5054855194
BLYP 250 -17.2 -0.5054147041
BLYP 250 -17.05 -0.5053439801
BLYP 250 -16.9 -0.505273347
BLYP 250 -16.75 -0.5052028049
BLYP 250 -16.6 -0.5051323533
BLYP 250 -16.45 -0.5050619924
BLYP 250 -16.3 -0.5049917217
BLYP 250 -16.15 -0.5049215412
BLYP 250 -16 -0.5048514508
BLYP 250 -15.85 -0.5047814501
BLYP 250 -15.7 -0.5047115392
BLYP 250 -15.55 -0.5046417177
BLYP 250 -15.4 -0.5045719856
BLYP 250 -15.25 -0.5045023426
BLYP 250 -15.1 -0.5044327887
BLYP 250 -14.95 -0.5043633236
BLYP 250 -14.8 -0.5042939471
BLYP 250 -14.65 -0.5042246592
BLYP 250 -14.5 -0.5041554596
BLYP 250 -14.35 -0.5040863481
BLYP 250 -14.2 -0.5040173247
BLYP 250 -14.05 -0.5039483891
BLYP 250 -13.9 -0.5038795412
BLYP 250 -13.75 -0.5038107809
BLYP 250 -13.6 -0.5037421079
BLYP 250 -13.45 -0.5036735221
BLYP 250 -13.3 -0.5036050233
BLYP 250 -13.15 -0.5035366114
BLYP 250 -13 -0.5034682862
BLYP 250 -12.85 -0.5034000476
BLYP 250 -12.7 -0.5033318954
BLYP 250 -12.55 -0.5032638294
BLYP 250 -12.4 -0.5031958494
BLYP 250 -12.25 -0.5031279554
BLYP 250 -12.1 -0.5030601472
BLYP 250 -11.95 -0.5029924245
BLYP 250 -11.8 -0.5029247873
BLYP 250 -11.65 -0.5028572354
BLYP 250 -11.5 -0.5027897686
BLYP 250 -11.35 -0.5027223868
BLYP 250 -11.2 -0.5026550898
BLYP 250 -11.05 -0.5025878774
BLYP 250 -10.9 -0.5025207496
BLYP 250 -10.75 -0.5024537061
BLYP 250 -10.6 -0.5023867468
BLYP 250 -10.45 -0.5023198715
BLYP 250 -10.3 -0.5022530801
BLYP 250 -10.15 -0.5021863725
BLYP 250 -10 -0.5021197484
BLYP 250 -9.85 -0.5020532078
BLYP 250 -9.7 -0.5019867504
BLYP 250 -9.55 -0.5019203762
BLYP 250 -9.4 -0.5018540849
BLYP 250 -9.25 -0.5017878764
BLYP 250 -9.1 -0.5017217506
BLYP 250 -8.95 -0.5016557073
BLYP 250 -8.8 -0.5015897464
BLYP 250 -8.65 -0.5015238677
BLYP 250 -8.5 -0.5014580711
BLYP 250 -8.35 -0.5013923564
BLYP 250 -8.2 -0.5013267235
BLYP 250 -8.05 -0.5012611721
BLYP 250 -7.9 -0.5011957023
BLYP 250 -7.75 -0.5011303138
BLYP 250 -7.6 -0.5010650064
BLYP 250 -7.45 -0.5009997801
BLYP 250 -7.3 -0.5009346346
BLYP 250 -7.15 -0.5008695699
BLYP 250 -7 -0.5008045858
BLYP 250 -6.85 -0.5007396822
BLYP 250 -6.7 -0.5006748588
BLYP 250 -6.55 -0.5006101156
BLYP 250 -6.4 -0.5005454524
BLYP 250 -6.25 -0.500480869
BLYP 250 -6.1 -0.5004163654
BLYP 250 -5.95 -0.5003519414
BLYP 250 -5.8 -0.5002875967
BLYP 250 -5.65 -0.5002233314
BLYP 250 -5.5 -0.5001591452
BLYP 250 -5.35 -0.5000950381
BLYP 250 -5.2 -0.5000310098
BLYP 250 -5.05 -0.4999670602
BLYP 250 -4.9 -0.4999031892
BLYP 250 -4.75 -0.4998393966
BLYP 250 -4.6 -0.4997756824
BLYP 250 -4.45 -0.4997120463
BLYP 250 -4.3 -0.4996484882
BLYP 250 -4.15 -0.499585008
BLYP 250 -4 -0.4995216055
BLYP 250 -3.85 -0.4994582807
BLYP 250 -3.7 -0.4993950333
BLYP 250 -3.55 -0.4993318632
BLYP 250 -3.4 -0.4992687703
BLYP 250 -3.25 -0.4992057545
BLYP 250 -3.1 -0.4991428155
BLYP 250 -2.95 -0.4990799534
BLYP 250 -2.8 -0.4990171679
BLYP 250 -2.65 -0.4989544589
BLYP 250 -2.5 -0.4988918262
BLYP 250 -2.35 -0.4988292698
BLYP 250 -2.2 -0.4987667894
BLYP 250 -2.05 -0.4987043851
BLYP 250 -1.9 -0.4986420565
BLYP 250 -1.75 -0.4985798037
BLYP 250 -1.6 -0.4985176264
BLYP 250 -1.45 -0.4984555245
BLYP 250 -1.3 -0.4983934979
BLYP 250 -1.15 -0.4983315464
BLYP 250 -1 -0.49826967
BLYP 250 -0.85 -0.4982078685
BLYP 250 -0.7 -0.4981461417
BLYP 250 -0.55 -0.4980844896
BLYP 250 -0.4 -0.4980229119
BLYP 250 -0.25 -0.4979614086
BLYP 250 -0.1 -0.4978999795
BLYP 250 0.05 -0.4978386246
BLYP 250 0.2 -0.4977773436
BLYP 250 0.35 -0.4977161364
BLYP 250 0.5 -0.497655003
BLYP 250 0.65 -0.4975939431
BLYP 250 0.8 -0.4975329567
BLYP 250 0.95 -0.4974720436
BLYP 250 1.1 -0.4974112036
BLYP 250 1.25 -0.4973504368
BLYP 250 1.4 -0.4972897429
BLYP 250 1.55 -0.4972291218
BLYP 250 1.7 -0.4971685734
BLYP 250 1.85 -0.4971080975
BLYP 250 2 -0.4970476941
BLYP 250 2.15 -0.4969873629
BLYP 250 2.3 -0.496927104
BLYP 250 2.45 -0.496866917
BLYP 250 2.6 -0.496806802
BLYP 250 2.75 -0.4967467588
BLYP 250 2.9 -0.4966867873
BLYP 250 3.05 -0.4966268873
BLYP 250 3.2 -0.4965670588
BLYP 250 3.35 -0.4965073015
BLYP 250 3.5 -0.4964476154
BLYP 250 3.65 -0.4963880004
BLYP 250 3.8 -0.4963284562
BLYP 250 3.95 -0.4962689829
BLYP 250 4.1 -0.4962095803
BLYP 250 4.25 -0.4961502482
BLYP 250 4.4 -0.4960909866
BLYP 250 4.55 -0.4960317953
BLYP 250 4.7 -0.4959726741
BLYP 250 4.85 -0.4959136231
BLYP 250 5 -0.4958546419
BLYP 250 5.15 -0.4957957307
BLYP 250 5.3 -0.4957368891
BLYP 250 5.45 -0.4956781171
BLYP 250 5.6 -0.4956194146
BLYP 250 5.75 -0.4955607814
