Functional Exponent Coefficient Energy
BLYP 0.05 -77.05 -74.9503969612
BLYP 0.05 -76.9 -74.8035137608
BLYP 0.05 -76.75 -74.6566330619
BLYP 0.05 -76.6 -74.5097548728
BLYP 0.05 -76.45 -74.3628792019
BLYP 0.05 -76.3 -74.2160060576
BLYP 0.05 -76.15 -74.0691354484
BLYP 0.05 -76 -73.9222673828
BLYP 0.05 -75.85 -73.7754018695
BLYP 0.05 -75.7 -73.6285389169
BLYP 0.05 -75.55 -73.4816785339
BLYP 0.05 -75.4 -73.334820729
BLYP 0.05 -75.25 -73.1879655111
BLYP 0.05 -75.1 -73.041112889
BLYP 0.05 -74.95 -72.8942628715
BLYP 0.05 -74.8 -72.7474154675
BLYP 0.05 -74.65 -72.600570686
BLYP 0.05 -74.5 -72.453728536
BLYP 0.05 -74.35 -72.3068890264
BLYP 0.05 -74.2 -72.1600521665
BLYP 0.05 -74.05 -72.0132179653
BLYP 0.05 -73.9 -71.8663864321
BLYP 0.05 -73.75 -71.7195575761
BLYP 0.05 -73.6 -71.5727314066
BLYP 0.05 -73.45 -71.4259079329
BLYP 0.05 -73.3 -71.2790871644
BLYP 0.05 -73.15 -71.1322691107
BLYP 0.05 -73 -70.9854537811
BLYP 0.05 -72.85 -70.8386411852
BLYP 0.05 -72.7 -70.6918313327
BLYP 0.05 -72.55 -70.5450242332
BLYP 0.05 -72.4 -70.3982198964
BLYP 0.05 -72.25 -70.251418332
BLYP 0.05 -72.1 -70.10461955
BLYP 0.05 -71.95 -69.9578235601
BLYP 0.05 -71.8 -69.8110303722
BLYP 0.05 -71.65 -69.6642399965
BLYP 0.05 -71.5 -69.5174524428
BLYP 0.05 -71.35 -69.3706677213
BLYP 0.05 -71.2 -69.2238858422
BLYP 0.05 -71.05 -69.0771068156
BLYP 0.05 -70.9 -68.9303306517
BLYP 0.05 -70.75 -68.783557361
BLYP 0.05 -70.6 -68.6367869538
BLYP 0.05 -70.45 -68.4900194405
BLYP 0.05 -70.3 -68.3432548316
BLYP 0.05 -70.15 -68.1964931376
BLYP 0.05 -70 -68.0497343692
BLYP 0.05 -69.85 -67.902978537
BLYP 0.05 -69.7 -67.7562256517
BLYP 0.05 -69.55 -67.6094757242
BLYP 0.05 -69.4 -67.4627287653
BLYP 0.05 -69.25 -67.3159847858
BLYP 0.05 -69.1 -67.1692437968
BLYP 0.05 -68.95 -67.0225058092
BLYP 0.05 -68.8 -66.8757708342
BLYP 0.05 -68.65 -66.7290388829
BLYP 0.05 -68.5 -66.5823099666
BLYP 0.05 -68.35 -66.4355840964
BLYP 0.05 -68.2 -66.2888612838
BLYP 0.05 -68.05 -66.1421415402
BLYP 0.05 -67.9 -65.995424877
BLYP 0.05 -67.75 -65.8487113057
BLYP 0.05 -67.6 -65.7020008381
BLYP 0.05 -67.45 -65.5552934856
BLYP 0.05 -67.3 -65.4085892601
BLYP 0.05 -67.15 -65.2618881733
BLYP 0.05 -67 -65.1151902372
BLYP 0.05 -66.85 -64.9684954636
BLYP 0.05 -66.7 -64.8218038646
BLYP 0.05 -66.55 -64.6751154522
BLYP 0.05 -66.4 -64.5284302386
BLYP 0.05 -66.25 -64.381748236
BLYP 0.05 -66.1 -64.2350694566
BLYP 0.05 -65.95 -64.0883939128
BLYP 0.05 -65.8 -63.941721617
BLYP 0.05 -65.65 -63.7950525817
BLYP 0.05 -65.5 -63.6483868195
BLYP 0.05 -65.35 -63.5017243429
BLYP 0.05 -65.2 -63.3550651648
BLYP 0.05 -65.05 -63.2084092979
BLYP 0.05 -64.9 -63.061756755
BLYP 0.05 -64.75 -62.915107549
BLYP 0.05 -64.6 -62.7684616931
BLYP 0.05 -64.45 -62.6218192001
BLYP 0.05 -64.3 -62.4751800833
BLYP 0.05 -64.15 -62.328544356
BLYP 0.05 -64 -62.1819120314
BLYP 0.05 -63.85 -62.0352831228
BLYP 0.05 -63.7 -61.8886576439
BLYP 0.05 -63.55 -61.742035608
BLYP 0.05 -63.4 -61.5954170288
BLYP 0.05 -63.25 -61.44880192
BLYP 0.05 -63.1 -61.3021902954
BLYP 0.05 -62.95 -61.1555821689
BLYP 0.05 -62.8 -61.0089775543
BLYP 0.05 -62.65 -60.8623764657
BLYP 0.05 -62.5 -60.7157789171
BLYP 0.05 -62.35 -60.5691849229
BLYP 0.05 -62.2 -60.4225944971
BLYP 0.05 -62.05 -60.2760076543
BLYP 0.05 -61.9 -60.1294244087
BLYP 0.05 -61.75 -59.982844775
BLYP 0.05 -61.6 -59.8362687676
BLYP 0.05 -61.45 -59.6896964014
BLYP 0.05 -61.3 -59.5431276911
BLYP 0.05 -61.15 -59.3965626515
BLYP 0.05 -61 -59.2500012976
BLYP 0.05 -60.85 -59.1034436445
BLYP 0.05 -60.7 -58.9568897072
BLYP 0.05 -60.55 -58.8103395009
BLYP 0.05 -60.4 -58.6637930411
BLYP 0.05 -60.25 -58.517250343
BLYP 0.05 -60.1 -58.3707114221
BLYP 0.05 -59.95 -58.2241762941
BLYP 0.05 -59.8 -58.0776449747
BLYP 0.05 -59.65 -57.9311174794
BLYP 0.05 -59.5 -57.7845938243
BLYP 0.05 -59.35 -57.6380740253
BLYP 0.05 -59.2 -57.4915580985
BLYP 0.05 -59.05 -57.3450460599
BLYP 0.05 -58.9 -57.1985379258
BLYP 0.05 -58.75 -57.0520337126
BLYP 0.05 -58.6 -56.9055334366
BLYP 0.05 -58.45 -56.7590371145
BLYP 0.05 -58.3 -56.6125447629
BLYP 0.05 -58.15 -56.4660563984
BLYP 0.05 -58 -56.3195720379
BLYP 0.05 -57.85 -56.1730916985
BLYP 0.05 -57.7 -56.026615397
BLYP 0.05 -57.55 -55.8801431506
BLYP 0.05 -57.4 -55.7336749766
BLYP 0.05 -57.25 -55.5872108923
BLYP 0.05 -57.1 -55.4407509152
BLYP 0.05 -56.95 -55.2942950628
BLYP 0.05 -56.8 -55.1478433528
BLYP 0.05 -56.65 -55.001395803
BLYP 0.05 -56.5 -54.8549524312
BLYP 0.05 -56.35 -54.7085132555
BLYP 0.05 -56.2 -54.5620782938
BLYP 0.05 -56.05 -54.4156475645
BLYP 0.05 -55.9 -54.2692210859
BLYP 0.05 -55.75 -54.1227988763
BLYP 0.05 -55.6 -53.9763809543
BLYP 0.05 -55.45 -53.8299673386
BLYP 0.05 -55.3 -53.6835580479
BLYP 0.05 -55.15 -53.5371531011
BLYP 0.05 -55 -53.3907525173
BLYP 0.05 -54.85 -53.2443563155
BLYP 0.05 -54.7 -53.0979645149
BLYP 0.05 -54.55 -52.951577135
BLYP 0.05 -54.4 -52.8051941951
BLYP 0.05 -54.25 -52.6588157149
BLYP 0.05 -54.1 -52.5124417141
BLYP 0.05 -53.95 -52.3660722125
BLYP 0.05 -53.8 -52.21970723
BLYP 0.05 -53.65 -52.0733467868
BLYP 0.05 -53.5 -51.926990903
BLYP 0.05 -53.35 -51.780639599
BLYP 0.05 -53.2 -51.6342928952
BLYP 0.05 -53.05 -51.4879508122
BLYP 0.05 -52.9 -51.3416133707
BLYP 0.05 -52.75 -51.1952805916
BLYP 0.05 -52.6 -51.0489524957
BLYP 0.05 -52.45 -50.9026291042
BLYP 0.05 -52.3 -50.7563104384
BLYP 0.05 -52.15 -50.6099965195
BLYP 0.05 -52 -50.4636873691
BLYP 0.05 -51.85 -50.3173830088
BLYP 0.05 -51.7 -50.1710834603
BLYP 0.05 -51.55 -50.0247887456
BLYP 0.05 -51.4 -49.8784988867
BLYP 0.05 -51.25 -49.7322139057
BLYP 0.05 -51.1 -49.585933825
BLYP 0.05 -50.95 -49.4396586671
BLYP 0.05 -50.8 -49.2933884544
BLYP 0.05 -50.65 -49.1471232098
BLYP 0.05 -50.5 -49.0008629562
BLYP 0.05 -50.35 -48.8546077165
BLYP 0.05 -50.2 -48.7083575139
BLYP 0.05 -50.05 -48.5621123718
BLYP 0.05 -49.9 -48.4158723136
BLYP 0.05 -49.75 -48.2696373629
BLYP 0.05 -49.6 -48.1234075435
BLYP 0.05 -49.45 -47.9771828793
BLYP 0.05 -49.3 -47.8309633943
BLYP 0.05 -49.15 -47.6847491129
BLYP 0.05 -49 -47.5385400593
BLYP 0.05 -48.85 -47.3923362581
BLYP 0.05 -48.7 -47.2461377339
BLYP 0.05 -48.55 -47.0999445117
BLYP 0.05 -48.4 -46.9537566164
BLYP 0.05 -48.25 -46.8075740731
BLYP 0.05 -48.1 -46.6613969073
BLYP 0.05 -47.95 -46.5152251443
BLYP 0.05 -47.8 -46.3690588099
BLYP 0.05 -47.65 -46.2228979299
BLYP 0.05 -47.5 -46.0767425301
BLYP 0.05 -47.35 -45.9305926369
BLYP 0.05 -47.2 -45.7844482765
BLYP 0.05 -47.05 -45.6383094754
BLYP 0.05 -46.9 -45.4921762602
BLYP 0.05 -46.75 -45.3460486578
BLYP 0.05 -46.6 -45.1999266953
BLYP 0.05 -46.45 -45.0538103997
BLYP 0.05 -46.3 -44.9076997984
BLYP 0.05 -46.15 -44.761594919
BLYP 0.05 -46 -44.6154957893
BLYP 0.05 -45.85 -44.469402437
BLYP 0.05 -45.7 -44.3233148903
BLYP 0.05 -45.55 -44.1772331775
BLYP 0.05 -45.4 -44.031157327
BLYP 0.05 -45.25 -43.8850873674
BLYP 0.05 -45.1 -43.7390233275
BLYP 0.05 -44.95 -43.5929652365
BLYP 0.05 -44.8 -43.4469131234
BLYP 0.05 -44.65 -43.3008670177
BLYP 0.05 -44.5 -43.154826949
BLYP 0.05 -44.35 -43.0087929471
BLYP 0.05 -44.2 -42.862765042
BLYP 0.05 -44.05 -42.7167432638
BLYP 0.05 -43.9 -42.5707276429
BLYP 0.05 -43.75 -42.4247182099
BLYP 0.05 -43.6 -42.2787149957
BLYP 0.05 -43.45 -42.1327180312
BLYP 0.05 -43.3 -41.9867273476
BLYP 0.05 -43.15 -41.8407429764
BLYP 0.05 -43 -41.6947649491
BLYP 0.05 -42.85 -41.5487932977
BLYP 0.05 -42.7 -41.4028280541
BLYP 0.05 -42.55 -41.2568692506
BLYP 0.05 -42.4 -41.1109169198
BLYP 0.05 -42.25 -40.9649710943
BLYP 0.05 -42.1 -40.819031807
BLYP 0.05 -41.95 -40.6730990911
BLYP 0.05 -41.8 -40.5271729801
BLYP 0.05 -41.65 -40.3812535074
BLYP 0.05 -41.5 -40.2353407069
BLYP 0.05 -41.35 -40.0894346127
BLYP 0.05 -41.2 -39.9435352591
BLYP 0.05 -41.05 -39.7976426806
BLYP 0.05 -40.9 -39.651756912
BLYP 0.05 -40.75 -39.5058779882
BLYP 0.05 -40.6 -39.3600059446
BLYP 0.05 -40.45 -39.2141408166
BLYP 0.05 -40.3 -39.06828264
BLYP 0.05 -40.15 -38.9224314507
BLYP 0.05 -40 -38.7765872851
BLYP 0.05 -39.85 -38.6307501795
BLYP 0.05 -39.7 -38.4849201707
BLYP 0.05 -39.55 -38.3390972957
BLYP 0.05 -39.4 -38.1932815918
BLYP 0.05 -39.25 -38.0474730964
BLYP 0.05 -39.1 -37.9016718475
BLYP 0.05 -38.95 -37.7558778829
BLYP 0.05 -38.8 -37.6100912411
BLYP 0.05 -38.65 -37.4643119607
BLYP 0.05 -38.5 -37.3185400803
BLYP 0.05 -38.35 -37.1727756394
BLYP 0.05 -38.2 -37.0270186771
BLYP 0.05 -38.05 -36.8812692333
BLYP 0.05 -37.9 -36.7355273479
BLYP 0.05 -37.75 -36.5897930612
BLYP 0.05 -37.6 -36.4440664137
BLYP 0.05 -37.45 -36.2983474463
BLYP 0.05 -37.3 -36.1526362002
BLYP 0.05 -37.15 -36.0069327168
BLYP 0.05 -37 -35.8612370377
BLYP 0.05 -36.85 -35.7155492052
BLYP 0.05 -36.7 -35.5698692615
BLYP 0.05 -36.55 -35.4241972493
BLYP 0.05 -36.4 -35.2785332116
BLYP 0.05 -36.25 -35.1328771916
BLYP 0.05 -36.1 -34.9872292331
BLYP 0.05 -35.95 -34.8415893799
BLYP 0.05 -35.8 -34.6959576763
BLYP 0.05 -35.65 -34.550334167
BLYP 0.05 -35.5 -34.4047188967
BLYP 0.05 -35.35 -34.2591119109
BLYP 0.05 -35.2 -34.1135132551
BLYP 0.05 -35.05 -33.9679229753
BLYP 0.05 -34.9 -33.8223411178
BLYP 0.05 -34.75 -33.6767677292
BLYP 0.05 -34.6 -33.5312028565
BLYP 0.05 -34.45 -33.3856465472
BLYP 0.05 -34.3 -33.240098849
BLYP 0.05 -34.15 -33.0945598099
BLYP 0.05 -34 -32.9490294785
BLYP 0.05 -33.85 -32.8035079037
BLYP 0.05 -33.7 -32.6579951346
BLYP 0.05 -33.55 -32.5124912209
BLYP 0.05 -33.4 -32.3669962126
BLYP 0.05 -33.25 -32.2215101602
BLYP 0.05 -33.1 -32.0760331145
BLYP 0.05 -32.95 -31.9305651268
BLYP 0.05 -32.8 -31.7851062487
BLYP 0.05 -32.65 -31.6396565323
BLYP 0.05 -32.5 -31.4942160301
BLYP 0.05 -32.35 -31.3487847952
BLYP 0.05 -32.2 -31.203362881
BLYP 0.05 -32.05 -31.0579503416
BLYP 0.05 -31.9 -30.9125472316
BLYP 0.05 -31.75 -30.7671536067
BLYP 0.05 -31.6 -30.621769556
BLYP 0.05 -31.45 -30.4763951387
BLYP 0.05 -31.3 -30.3310303756
BLYP 0.05 -31.15 -30.1856753221
BLYP 0.05 -31 -30.0403300348
BLYP 0.05 -30.85 -29.8949945709
BLYP 0.05 -30.7 -29.7496689883
BLYP 0.05 -30.55 -29.6043533451
BLYP 0.05 -30.4 -29.4590477004
BLYP 0.05 -30.25 -29.3137521134
BLYP 0.05 -30.1 -29.1684666442
BLYP 0.05 -29.95 -29.0231913532
BLYP 0.05 -29.8 -28.8779263013
BLYP 0.05 -29.65 -28.7326715502
BLYP 0.05 -29.5 -28.5874271619
BLYP 0.05 -29.35 -28.4421931991
BLYP 0.05 -29.2 -28.2969697249
BLYP 0.05 -29.05 -28.1517568033
BLYP 0.05 -28.9 -28.0065544986
BLYP 0.05 -28.75 -27.8613628757
BLYP 0.05 -28.6 -27.7161820002
BLYP 0.05 -28.45 -27.5710119384
BLYP 0.05 -28.3 -27.4258527569
BLYP 0.05 -28.15 -27.2807045234
BLYP 0.05 -28 -27.1355673057
BLYP 0.05 -27.85 -26.9904411727
BLYP 0.05 -27.7 -26.8453261937
BLYP 0.05 -27.55 -26.7002224388
BLYP 0.05 -27.4 -26.5551299787
BLYP 0.05 -27.25 -26.4100488849
BLYP 0.05 -27.1 -26.2649792294
BLYP 0.05 -26.95 -26.1199210852
BLYP 0.05 -26.8 -25.9748745259
BLYP 0.05 -26.65 -25.8298396257
BLYP 0.05 -26.5 -25.6848164599
BLYP 0.05 -26.35 -25.5398051047
BLYP 0.05 -26.2 -25.394805637
BLYP 0.05 -26.05 -25.2498181356
BLYP 0.05 -25.9 -25.1048426816
BLYP 0.05 -25.75 -24.9598793613
BLYP 0.05 -25.6 -24.8149282684
BLYP 0.05 -25.45 -24.6699894805
BLYP 0.05 -25.3 -24.5250630669
BLYP 0.05 -25.15 -24.3801491042
BLYP 0.05 -25 -24.2352476735
BLYP 0.05 -24.85 -24.0903588582
BLYP 0.05 -24.7 -23.9454827435
BLYP 0.05 -24.55 -23.8006194155
BLYP 0.05 -24.4 -23.6557689616
BLYP 0.05 -24.25 -23.5109314703
BLYP 0.05 -24.1 -23.3661070311
BLYP 0.05 -23.95 -23.2212957345
BLYP 0.05 -23.8 -23.0764976721
BLYP 0.05 -23.65 -22.9317129368
BLYP 0.05 -23.5 -22.7869416224
BLYP 0.05 -23.35 -22.642183824
BLYP 0.05 -23.2 -22.4974396377
BLYP 0.05 -23.05 -22.352709161
BLYP 0.05 -22.9 -22.2079924925
BLYP 0.05 -22.75 -22.0632897322
BLYP 0.05 -22.6 -21.9186009813
BLYP 0.05 -22.45 -21.7739263423
BLYP 0.05 -22.3 -21.6292659192
BLYP 0.05 -22.15 -21.4846198173
BLYP 0.05 -22 -21.3399881434
BLYP 0.05 -21.85 -21.1953710056
BLYP 0.05 -21.7 -21.0507685137
BLYP 0.05 -21.55 -20.9061807789
BLYP 0.05 -21.4 -20.7616079142
BLYP 0.05 -21.25 -20.6170500341
BLYP 0.05 -21.1 -20.4725072548
BLYP 0.05 -20.95 -20.3279796943
BLYP 0.05 -20.8 -20.1834674723
BLYP 0.05 -20.65 -20.0389707106
BLYP 0.05 -20.5 -19.8944895328
BLYP 0.05 -20.35 -19.7500240651
BLYP 0.05 -20.2 -19.605574436
BLYP 0.05 -20.05 -19.4611407796
BLYP 0.05 -19.9 -19.3167233583
BLYP 0.05 -19.75 -19.1723221953
BLYP 0.05 -19.6 -19.0279374084
BLYP 0.05 -19.45 -18.8835691339
BLYP 0.05 -19.3 -18.7392175111
BLYP 0.05 -19.15 -18.5948826821
BLYP 0.05 -19 -18.4505647915
BLYP 0.05 -18.85 -18.3062639866
BLYP 0.05 -18.7 -18.1619804175
BLYP 0.05 -18.55 -18.0177142368
BLYP 0.05 -18.4 -17.8734655999
BLYP 0.05 -18.25 -17.7292346653
BLYP 0.05 -18.1 -17.5850215942
BLYP 0.05 -17.95 -17.440826551
BLYP 0.05 -17.8 -17.2966497031
BLYP 0.05 -17.65 -17.1524912214
BLYP 0.05 -17.5 -17.0083512799
BLYP 0.05 -17.35 -16.8642300561
BLYP 0.05 -17.2 -16.7201277311
BLYP 0.05 -17.05 -16.5760444898
BLYP 0.05 -16.9 -16.4319805207
BLYP 0.05 -16.75 -16.2879360162
BLYP 0.05 -16.6 -16.1439111726
BLYP 0.05 -16.45 -15.9999061892
BLYP 0.05 -16.3 -15.8559213124
BLYP 0.05 -16.15 -15.7119567252
BLYP 0.05 -16 -15.5680126262
BLYP 0.05 -15.85 -15.4240892696
BLYP 0.05 -15.7 -15.2801869271
BLYP 0.05 -15.55 -15.1363057589
BLYP 0.05 -15.4 -14.9924459977
BLYP 0.05 -15.25 -14.8486078834
BLYP 0.05 -15.1 -14.7047916628
BLYP 0.05 -14.95 -14.5609975904
BLYP 0.05 -14.8 -14.4172259215
BLYP 0.05 -14.65 -14.2734769212
BLYP 0.05 -14.5 -14.1297508613
BLYP 0.05 -14.35 -13.9860480209
BLYP 0.05 -14.2 -13.8423686867
BLYP 0.05 -14.05 -13.6987131627
BLYP 0.05 -13.9 -13.5550817712
BLYP 0.05 -13.75 -13.411474799
BLYP 0.05 -13.6 -13.2678925639
BLYP 0.05 -13.45 -13.1243353928
BLYP 0.05 -13.3 -12.9808036224
BLYP 0.05 -13.15 -12.8372975991
BLYP 0.05 -13 -12.6938176793
BLYP 0.05 -12.85 -12.55036423
BLYP 0.05 -12.7 -12.4069376286
BLYP 0.05 -12.55 -12.2635382649
BLYP 0.05 -12.4 -12.1201665451
BLYP 0.05 -12.25 -11.976822885
BLYP 0.05 -12.1 -11.8335077092
BLYP 0.05 -11.95 -11.6902214598
BLYP 0.05 -11.8 -11.5469645894
BLYP 0.05 -11.65 -11.4037375621
BLYP 0.05 -11.5 -11.2605408626
BLYP 0.05 -11.35 -11.1173749916
BLYP 0.05 -11.2 -10.9742404665
BLYP 0.05 -11.05 -10.8311378226
BLYP 0.05 -10.9 -10.6880676136
BLYP 0.05 -10.75 -10.5450304124
BLYP 0.05 -10.6 -10.4020268125
BLYP 0.05 -10.45 -10.2590574286
BLYP 0.05 -10.3 -10.1161228977
BLYP 0.05 -10.15 -9.9732238806
BLYP 0.05 -10 -9.8303610624
BLYP 0.05 -9.85 -9.6875351549
BLYP 0.05 -9.7 -9.5447468959
BLYP 0.05 -9.55 -9.4019970513
BLYP 0.05 -9.4 -9.2592864175
BLYP 0.05 -9.25 -9.1166158245
BLYP 0.05 -9.1 -8.973986133
BLYP 0.05 -8.95 -8.8313982414
BLYP 0.05 -8.8 -8.6888530837
BLYP 0.05 -8.65 -8.5463516298
BLYP 0.05 -8.5 -8.4038948925
BLYP 0.05 -8.35 -8.2614839282
BLYP 0.05 -8.2 -8.1191198383
BLYP 0.05 -8.05 -7.9768037727
BLYP 0.05 -7.9 -7.8345369319
BLYP 0.05 -7.75 -7.6923205701
BLYP 0.05 -7.6 -7.5501559982
BLYP 0.05 -7.45 -7.4080445872
BLYP 0.05 -7.3 -7.2659877716
BLYP 0.05 -7.15 -7.1239870533
BLYP 0.05 -7 -6.9820440056
BLYP 0.05 -6.85 -6.8401602773
BLYP 0.05 -6.7 -6.6983375978
BLYP 0.05 -6.55 -6.5565777814
BLYP 0.05 -6.4 -6.4148827336
BLYP 0.05 -6.25 -6.2732544559
BLYP 0.05 -6.1 -6.1316950527
BLYP 0.05 -5.95 -5.9902067376
BLYP 0.05 -5.8 -5.8487918409
BLYP 0.05 -5.65 -5.7074528176
BLYP 0.05 -5.5 -5.5661922554
BLYP 0.05 -5.35 -5.4250128846
BLYP 0.05 -5.2 -5.2839175878
BLYP 0.05 -5.05 -5.1429094113
BLYP 0.05 -4.9 -5.0019915768
BLYP 0.05 -4.75 -4.8611674955
BLYP 0.05 -4.6 -4.7204407819
BLYP 0.05 -4.45 -4.579815271
BLYP 0.05 -4.3 -4.4392950361
BLYP 0.05 -4.15 -4.2988844094
