Functional Exponent Coefficient Energy
BLYP 0.001 -129.1 -129.3419424689
BLYP 0.001 -128.8 -129.042402357
BLYP 0.001 -128.5 -128.7428625857
BLYP 0.001 -128.2 -128.4433231559
BLYP 0.001 -127.9 -128.1437840684
BLYP 0.001 -127.6 -127.8442453242
BLYP 0.001 -127.3 -127.5447069243
BLYP 0.001 -127 -127.2451688695
BLYP 0.001 -126.7 -126.9456311608
BLYP 0.001 -126.4 -126.6460937988
BLYP 0.001 -126.1 -126.3465567845
BLYP 0.001 -125.8 -126.0470201184
BLYP 0.001 -125.5 -125.7474838016
BLYP 0.001 -125.2 -125.4479478347
BLYP 0.001 -124.9 -125.1484122186
BLYP 0.001 -124.6 -124.8488769542
BLYP 0.001 -124.3 -124.5493420424
BLYP 0.001 -124 -124.2498074839
BLYP 0.001 -123.7 -123.9502732797
BLYP 0.001 -123.4 -123.6507394306
BLYP 0.001 -123.1 -123.3512059376
BLYP 0.001 -122.8 -123.0516728015
BLYP 0.001 -122.5 -122.7521400232
BLYP 0.001 -122.2 -122.4526076036
BLYP 0.001 -121.9 -122.1530755436
BLYP 0.001 -121.6 -121.8535438442
BLYP 0.001 -121.3 -121.5540125062
BLYP 0.001 -121 -121.2544815306
BLYP 0.001 -120.7 -120.9549509183
BLYP 0.001 -120.4 -120.6554206702
BLYP 0.001 -120.1 -120.3558907872
BLYP 0.001 -119.8 -120.0563612702
BLYP 0.001 -119.5 -119.7568321203
BLYP 0.001 -119.2 -119.4573033383
BLYP 0.001 -118.9 -119.1577749252
BLYP 0.001 -118.6 -118.858246882
BLYP 0.001 -118.3 -118.5587192095
BLYP 0.001 -118 -118.2591919088
BLYP 0.001 -117.7 -117.9596649808
BLYP 0.001 -117.4 -117.6601384265
BLYP 0.001 -117.1 -117.3606122468
BLYP 0.001 -116.8 -117.0610864428
BLYP 0.001 -116.5 -116.7615610153
BLYP 0.001 -116.2 -116.4620359654
BLYP 0.001 -115.9 -116.1625112941
BLYP 0.001 -115.6 -115.8629870023
BLYP 0.001 -115.3 -115.5634630911
BLYP 0.001 -115 -115.2639395614
BLYP 0.001 -114.7 -114.9644164142
BLYP 0.001 -114.4 -114.6648936507
BLYP 0.001 -114.1 -114.3653712716
BLYP 0.001 -113.8 -114.0658492782
BLYP 0.001 -113.5 -113.7663276714
BLYP 0.001 -113.2 -113.4668064522
BLYP 0.001 -112.9 -113.1672856216
BLYP 0.001 -112.6 -112.8677651808
BLYP 0.001 -112.3 -112.5682451306
BLYP 0.001 -112 -112.2687254723
BLYP 0.001 -111.7 -111.9692062067
BLYP 0.001 -111.4 -111.6696873351
BLYP 0.001 -111.1 -111.3701688584
BLYP 0.001 -110.8 -111.0706507776
BLYP 0.001 -110.5 -110.7711330939
BLYP 0.001 -110.2 -110.4716158084
BLYP 0.001 -109.9 -110.1720989221
BLYP 0.001 -109.6 -109.872582436
BLYP 0.001 -109.3 -109.5730663513
BLYP 0.001 -109 -109.2735506691
BLYP 0.001 -108.7 -108.9740353905
BLYP 0.001 -108.4 -108.6745205165
BLYP 0.001 -108.1 -108.3750060483
BLYP 0.001 -107.8 -108.075491987
BLYP 0.001 -107.5 -107.7759783337
BLYP 0.001 -107.2 -107.4764650895
BLYP 0.001 -106.9 -107.1769522556
BLYP 0.001 -106.6 -106.877439833
BLYP 0.001 -106.3 -106.577927823
BLYP 0.001 -106 -106.2784162266
BLYP 0.001 -105.7 -105.978905045
BLYP 0.001 -105.4 -105.6793942794
BLYP 0.001 -105.1 -105.379883931
BLYP 0.001 -104.8 -105.0803740008
BLYP 0.001 -104.5 -104.7808644901
BLYP 0.001 -104.2 -104.4813554
BLYP 0.001 -103.9 -104.1818467318
BLYP 0.001 -103.6 -103.8823384866
BLYP 0.001 -103.3 -103.5828306655
BLYP 0.001 -103 -103.2833232699
BLYP 0.001 -102.7 -102.9838163009
BLYP 0.001 -102.4 -102.6843097597
BLYP 0.001 -102.1 -102.3848036476
BLYP 0.001 -101.8 -102.0852979657
BLYP 0.001 -101.5 -101.7857927154
BLYP 0.001 -101.2 -101.4862878977
BLYP 0.001 -100.9 -101.1867835141
BLYP 0.001 -100.6 -100.8872795656
BLYP 0.001 -100.3 -100.5877760537
BLYP 0.001 -100 -100.2882729795
BLYP 0.001 -99.7 -99.9887703442
BLYP 0.001 -99.4 -99.6892681493
BLYP 0.001 -99.1 -99.389766396
BLYP 0.001 -98.8 -99.0902650854
BLYP 0.001 -98.5 -98.7907642191
BLYP 0.001 -98.2 -98.4912637982
BLYP 0.001 -97.9 -98.191763824
BLYP 0.001 -97.6 -97.8922642979
BLYP 0.001 -97.3 -97.5927652212
BLYP 0.001 -97 -97.2932665952
BLYP 0.001 -96.7 -96.9937684213
BLYP 0.001 -96.4 -96.6942707008
BLYP 0.001 -96.1 -96.394773435
BLYP 0.001 -95.8 -96.0952766254
BLYP 0.001 -95.5 -95.7957802732
BLYP 0.001 -95.2 -95.4962843798
BLYP 0.001 -94.9 -95.1967889467
BLYP 0.001 -94.6 -94.8972939752
BLYP 0.001 -94.3 -94.5977994667
BLYP 0.001 -94 -94.2983054226
BLYP 0.001 -93.7 -93.9988118444
BLYP 0.001 -93.4 -93.6993187333
BLYP 0.001 -93.1 -93.399826091
BLYP 0.001 -92.8 -93.1003339187
BLYP 0.001 -92.5 -92.800842218
BLYP 0.001 -92.2 -92.5013509903
BLYP 0.001 -91.9 -92.201860237
BLYP 0.001 -91.6 -91.9023699596
BLYP 0.001 -91.3 -91.6028801597
BLYP 0.001 -91 -91.3033908386
BLYP 0.001 -90.7 -91.0039019979
BLYP 0.001 -90.4 -90.7044136391
BLYP 0.001 -90.1 -90.4049257636
BLYP 0.001 -89.8 -90.1054383731
BLYP 0.001 -89.5 -89.805951469
BLYP 0.001 -89.2 -89.5064650529
BLYP 0.001 -88.9 -89.2069791263
BLYP 0.001 -88.6 -88.9074936908
BLYP 0.001 -88.3 -88.6080087479
BLYP 0.001 -88 -88.3085242993
BLYP 0.001 -87.7 -88.0090403465
BLYP 0.001 -87.4 -87.7095568911
BLYP 0.001 -87.1 -87.4100739347
BLYP 0.001 -86.8 -87.110591479
BLYP 0.001 -86.5 -86.8111095255
BLYP 0.001 -86.2 -86.511628076
BLYP 0.001 -85.9 -86.2121471321
BLYP 0.001 -85.6 -85.9126666955
BLYP 0.001 -85.3 -85.6131867678
BLYP 0.001 -85 -85.3137073509
BLYP 0.001 -84.7 -85.0142284466
BLYP 0.001 -84.4 -84.7147500643
BLYP 0.001 -84.1 -84.4152722008
BLYP 0.001 -83.8 -84.1157948552
BLYP 0.001 -83.5 -83.816318029
BLYP 0.001 -83.2 -83.5168417239
BLYP 0.001 -82.9 -83.2173659417
BLYP 0.001 -82.6 -82.9178906841
BLYP 0.001 -82.3 -82.6184159529
BLYP 0.001 -82 -82.3189417498
BLYP 0.001 -81.7 -82.0194680766
BLYP 0.001 -81.4 -81.7199949352
BLYP 0.001 -81.1 -81.4205223273
BLYP 0.001 -80.8 -81.1210502547
BLYP 0.001 -80.5 -80.8215787194
BLYP 0.001 -80.2 -80.5221077232
BLYP 0.001 -79.9 -80.2226372679
BLYP 0.001 -79.6 -79.9231673554
BLYP 0.001 -79.3 -79.6236979877
BLYP 0.001 -79 -79.3242291666
BLYP 0.001 -78.7 -79.024760894
BLYP 0.001 -78.4 -78.7252931719
BLYP 0.001 -78.1 -78.4258260023
BLYP 0.001 -77.8 -78.1263593871
BLYP 0.001 -77.5 -77.8268933282
BLYP 0.001 -77.2 -77.5274278277
BLYP 0.001 -76.9 -77.2279628876
BLYP 0.001 -76.6 -76.9284985099
BLYP 0.001 -76.3 -76.6290346966
BLYP 0.001 -76 -76.3295714498
BLYP 0.001 -75.7 -76.0301087716
BLYP 0.001 -75.4 -75.7306466639
BLYP 0.001 -75.1 -75.431185129
BLYP 0.001 -74.8 -75.131724169
BLYP 0.001 -74.5 -74.8322637859
BLYP 0.001 -74.2 -74.5328039819
BLYP 0.001 -73.9 -74.2333447592
BLYP 0.001 -73.6 -73.9338861199
BLYP 0.001 -73.3 -73.6344280663
BLYP 0.001 -73 -73.3349706004
BLYP 0.001 -72.7 -73.0355137246
BLYP 0.001 -72.4 -72.7360574411
BLYP 0.001 -72.1 -72.4366017522
BLYP 0.001 -71.8 -72.13714666
BLYP 0.001 -71.5 -71.8376921668
BLYP 0.001 -71.2 -71.5382382753
BLYP 0.001 -70.9 -71.2387849909
BLYP 0.001 -70.6 -70.9393323149
BLYP 0.001 -70.3 -70.6398802472
BLYP 0.001 -70 -70.3404287903
BLYP 0.001 -69.7 -70.0409779465
BLYP 0.001 -69.4 -69.7415277183
BLYP 0.001 -69.1 -69.4420781081
BLYP 0.001 -68.8 -69.1426291185
BLYP 0.001 -68.5 -68.843180752
BLYP 0.001 -68.2 -68.5437330111
BLYP 0.001 -67.9 -68.2442858983
BLYP 0.001 -67.6 -67.9448394162
BLYP 0.001 -67.3 -67.6453935674
BLYP 0.001 -67 -67.3459483545
BLYP 0.001 -66.7 -67.0465037801
BLYP 0.001 -66.4 -66.7470598468
BLYP 0.001 -66.1 -66.4476165574
BLYP 0.001 -65.8 -66.1481739146
BLYP 0.001 -65.5 -65.848731921
BLYP 0.001 -65.2 -65.5492905794
BLYP 0.001 -64.9 -65.2498498926
BLYP 0.001 -64.6 -64.9504098634
BLYP 0.001 -64.3 -64.6509704947
BLYP 0.001 -64 -64.3515317894
BLYP 0.001 -63.7 -64.0520937505
BLYP 0.001 -63.4 -63.7526563866
BLYP 0.001 -63.1 -63.4532196977
BLYP 0.001 -62.8 -63.1537836841
BLYP 0.001 -62.5 -62.8543483487
BLYP 0.001 -62.2 -62.5549136946
BLYP 0.001 -61.9 -62.2554797246
BLYP 0.001 -61.6 -61.956046442
BLYP 0.001 -61.3 -61.6566138496
BLYP 0.001 -61 -61.3571819507
BLYP 0.001 -60.7 -61.0577507484
BLYP 0.001 -60.4 -60.7583202458
BLYP 0.001 -60.1 -60.4588904462
BLYP 0.001 -59.8 -60.1594613528
BLYP 0.001 -59.5 -59.8600329689
BLYP 0.001 -59.2 -59.5606052978
BLYP 0.001 -58.9 -59.2611783429
BLYP 0.001 -58.6 -58.9617521074
BLYP 0.001 -58.3 -58.6623265948
BLYP 0.001 -58 -58.3629018086
BLYP 0.001 -57.7 -58.0634777522
BLYP 0.001 -57.4 -57.7640544292
BLYP 0.001 -57.1 -57.4646318431
BLYP 0.001 -56.8 -57.1652099975
BLYP 0.001 -56.5 -56.865788896
BLYP 0.001 -56.2 -56.5663685423
BLYP 0.001 -55.9 -56.26694894
BLYP 0.001 -55.6 -55.9675300948
BLYP 0.001 -55.3 -55.6681120083
BLYP 0.001 -55 -55.3686946846
BLYP 0.001 -54.7 -55.0692781276
BLYP 0.001 -54.4 -54.7698623429
BLYP 0.001 -54.1 -54.4704473349
BLYP 0.001 -53.8 -54.1710331058
BLYP 0.001 -53.5 -53.8716196595
BLYP 0.001 -53.2 -53.572207
BLYP 0.001 -52.9 -53.2727951317
BLYP 0.001 -52.6 -52.9733840585
BLYP 0.001 -52.3 -52.6739737848
BLYP 0.001 -52 -52.3745643147
BLYP 0.001 -51.7 -52.0751556528
BLYP 0.001 -51.4 -51.7757478033
BLYP 0.001 -51.1 -51.4763407706
BLYP 0.001 -50.8 -51.1769345593
BLYP 0.001 -50.5 -50.8775291739
BLYP 0.001 -50.2 -50.5781246197
BLYP 0.001 -49.9 -50.2787209013
BLYP 0.001 -49.6 -49.9793180229
BLYP 0.001 -49.3 -49.6799159892
BLYP 0.001 -49 -49.380514805
BLYP 0.001 -48.7 -49.0811144752
BLYP 0.001 -48.4 -48.7817150048
BLYP 0.001 -48.1 -48.4823163989
BLYP 0.001 -47.8 -48.1829186626
BLYP 0.001 -47.5 -47.8835218008
BLYP 0.001 -47.2 -47.5841258189
BLYP 0.001 -46.9 -47.2847307221
BLYP 0.001 -46.6 -46.9853365157
BLYP 0.001 -46.3 -46.6859432051
BLYP 0.001 -46 -46.3865507958
BLYP 0.001 -45.7 -46.0871592934
BLYP 0.001 -45.4 -45.7877687035
BLYP 0.001 -45.1 -45.4883790317
BLYP 0.001 -44.8 -45.1889902838
BLYP 0.001 -44.5 -44.8896024657
BLYP 0.001 -44.2 -44.5902155833
BLYP 0.001 -43.9 -44.2908296427
BLYP 0.001 -43.6 -43.9914446498
BLYP 0.001 -43.3 -43.6920606109
BLYP 0.001 -43 -43.3926775322
BLYP 0.001 -42.7 -43.0932954201
BLYP 0.001 -42.4 -42.7939142811
BLYP 0.001 -42.1 -42.4945341215
BLYP 0.001 -41.8 -42.1951549481
BLYP 0.001 -41.5 -41.8957767676
BLYP 0.001 -41.2 -41.5963995868
BLYP 0.001 -40.9 -41.2970234125
BLYP 0.001 -40.6 -40.9976482519
BLYP 0.001 -40.3 -40.6982741119
BLYP 0.001 -40 -40.3989009999
BLYP 0.001 -39.7 -40.0995289231
BLYP 0.001 -39.4 -39.800157889
BLYP 0.001 -39.1 -39.5007879051
BLYP 0.001 -38.8 -39.201418979
BLYP 0.001 -38.5 -38.9020511187
BLYP 0.001 -38.2 -38.6026843319
BLYP 0.001 -37.9 -38.3033186266
BLYP 0.001 -37.6 -38.0039540111
BLYP 0.001 -37.3 -37.7045904935
BLYP 0.001 -37 -37.4052280823
BLYP 0.001 -36.7 -37.1058667859
BLYP 0.001 -36.4 -36.8065066131
BLYP 0.001 -36.1 -36.5071475727
BLYP 0.001 -35.8 -36.2077896735
BLYP 0.001 -35.5 -35.9084329248
BLYP 0.001 -35.2 -35.6090773356
BLYP 0.001 -34.9 -35.3097229155
BLYP 0.001 -34.6 -35.0103696739
BLYP 0.001 -34.3 -34.7110176205
BLYP 0.001 -34 -34.4116667652
BLYP 0.001 -33.7 -34.1123171181
BLYP 0.001 -33.4 -33.8129686892
BLYP 0.001 -33.1 -33.5136214891
BLYP 0.001 -32.8 -33.2142755281
BLYP 0.001 -32.5 -32.9149308172
BLYP 0.001 -32.2 -32.615587367
BLYP 0.001 -31.9 -32.3162451889
BLYP 0.001 -31.6 -32.0169042939
BLYP 0.001 -31.3 -31.7175646938
BLYP 0.001 -31 -31.4182264
BLYP 0.001 -30.7 -31.1188894247
BLYP 0.001 -30.4 -30.8195537797
BLYP 0.001 -30.1 -30.5202194776
BLYP 0.001 -29.8 -30.2208865308
BLYP 0.001 -29.5 -29.9215549522
BLYP 0.001 -29.2 -29.6222247547
BLYP 0.001 -28.9 -29.3228959516
BLYP 0.001 -28.6 -29.0235685565
BLYP 0.001 -28.3 -28.7242425831
BLYP 0.001 -28 -28.4249180454
BLYP 0.001 -27.7 -28.1255949577
BLYP 0.001 -27.4 -27.8262733346
BLYP 0.001 -27.1 -27.5269531908
BLYP 0.001 -26.8 -27.2276345416
BLYP 0.001 -26.5 -26.9283174023
BLYP 0.001 -26.2 -26.6290017887
BLYP 0.001 -25.9 -26.3296877167
BLYP 0.001 -25.6 -26.0303752027
BLYP 0.001 -25.3 -25.7310642634
BLYP 0.001 -25 -25.4317549157
BLYP 0.001 -24.7 -25.1324471771
BLYP 0.001 -24.4 -24.8331410651
BLYP 0.001 -24.1 -24.5338365978
BLYP 0.001 -23.8 -24.2345337937
BLYP 0.001 -23.5 -23.9352326715
BLYP 0.001 -23.2 -23.6359332504
BLYP 0.001 -22.9 -23.33663555
BLYP 0.001 -22.6 -23.0373395903
BLYP 0.001 -22.3 -22.7380453916
BLYP 0.001 -22 -22.4387529748
BLYP 0.001 -21.7 -22.1394623613
BLYP 0.001 -21.4 -21.8401735727
BLYP 0.001 -21.1 -21.5408866312
BLYP 0.001 -20.8 -21.2416015595
BLYP 0.001 -20.5 -20.9423183808
BLYP 0.001 -20.2 -20.6430371188
BLYP 0.001 -19.9 -20.3437577977
BLYP 0.001 -19.6 -20.0444804422
BLYP 0.001 -19.3 -19.7452050777
BLYP 0.001 -19 -19.44593173
BLYP 0.001 -18.7 -19.1466604255
BLYP 0.001 -18.4 -18.8473911912
BLYP 0.001 -18.1 -18.548124055
BLYP 0.001 -17.8 -18.2488590449
BLYP 0.001 -17.5 -17.94959619
BLYP 0.001 -17.2 -17.6503355199
BLYP 0.001 -16.9 -17.3510770649
BLYP 0.001 -16.6 -17.051820856
BLYP 0.001 -16.3 -16.752566925
BLYP 0.001 -16 -16.4533153043
BLYP 0.001 -15.7 -16.1540660273
BLYP 0.001 -15.4 -15.8548191279
BLYP 0.001 -15.1 -15.5555746411
BLYP 0.001 -14.8 -15.2563326026
BLYP 0.001 -14.5 -14.957093049
BLYP 0.001 -14.2 -14.6578560178
BLYP 0.001 -13.9 -14.3586215475
BLYP 0.001 -13.6 -14.0593896773
BLYP 0.001 -13.3 -13.7601604477
BLYP 0.001 -13 -13.4609339
BLYP 0.001 -12.7 -13.1617100766
BLYP 0.001 -12.4 -12.8624890209
BLYP 0.001 -12.1 -12.5632707776
BLYP 0.001 -11.8 -12.2640553922
BLYP 0.001 -11.5 -11.9648429118
BLYP 0.001 -11.2 -11.6656333844
BLYP 0.001 -10.9 -11.3664268593
BLYP 0.001 -10.6 -11.0672233872
BLYP 0.001 -10.3 -10.7680230199
BLYP 0.001 -10 -10.4688258108
BLYP 0.001 -9.7 -10.1696318145
BLYP 0.001 -9.4 -9.8704410873
BLYP 0.001 -9.1 -9.5712536869
BLYP 0.001 -8.8 -9.2720696723
BLYP 0.001 -8.5 -8.9728891044
BLYP 0.001 -8.2 -8.6737120457
BLYP 0.001 -7.9 -8.3745385602
BLYP 0.001 -7.6 -8.0753687139
BLYP 0.001 -7.3 -7.7762025744
BLYP 0.001 -7 -7.4770402113
BLYP 0.001 -6.7 -7.1778816961
BLYP 0.001 -6.4 -6.8787271022
BLYP 0.001 -6.1 -6.5795765051
BLYP 0.001 -5.8 -6.2804299824
BLYP 0.001 -5.5 -5.9812876139
BLYP 0.001 -5.2 -5.6821494816
BLYP 0.001 -4.9 -5.38301567
BLYP 0.001 -4.6 -5.0838862657
BLYP 0.001 -4.3 -4.784761358
BLYP 0.001 -4 -4.4856410386
BLYP 0.001 -3.7 -4.186525402
BLYP 0.001 -3.4 -3.8874145453
BLYP 0.001 -3.1 -3.5883085684
BLYP 0.001 -2.8 -3.2892075741
BLYP 0.001 -2.5 -2.9901116682
BLYP 0.001 -2.2 -2.6910209596
BLYP 0.001 -1.9 -2.3919355605
BLYP 0.001 -1.6 -2.0928555861
BLYP 0.001 -1.3 -1.7937811551
BLYP 0.001 -1 -1.4947123898
BLYP 0.001 -0.7 -1.1956494161
BLYP 0.001 -0.4 -0.8965923634
BLYP 0.001 -0.1 -0.5975413651
BLYP 0.001 0.2 -0.2984965585
BLYP 0.001 0.5 0.000541915
BLYP 0.001 0.8 0.2995739097
BLYP 0.001 1.1 0.5985992758
BLYP 0.001 1.4 0.897617859
BLYP 0.001 1.7 1.1966295002
BLYP 0.001 2 1.4956340358
BLYP 0.001 2.3 1.7946312971
BLYP 0.001 2.6 2.0936211107
BLYP 0.001 2.9 2.3926032977
BLYP 0.001 3.2 2.6915776742
BLYP 0.001 3.5 2.9905440505
BLYP 0.001 3.8 3.2895022316
BLYP 0.001 4.1 3.5884520166
BLYP 0.001 4.4 3.8873931984
BLYP 0.001 4.7 4.1863255643
BLYP 0.001 5 4.485248895
BLYP 0.001 5.3 4.7841629648
BLYP 0.001 5.6 5.0830675415
BLYP 0.001 5.9 5.381962386
BLYP 0.001 6.2 5.6808472524
BLYP 0.001 6.5 5.9797218877
BLYP 0.001 6.8 6.2785860314
BLYP 0.001 7.1 6.5774394159
BLYP 0.001 7.4 6.8762817658
BLYP 0.001 7.7 7.1751127979
BLYP 0.001 8 7.473932221
BLYP 0.001 8.3 7.772739736
BLYP 0.001 8.6 8.0715350353
BLYP 0.001 8.9 8.3703178031
BLYP 0.001 9.2 8.6690877149
BLYP 0.001 9.5 8.9678444374
BLYP 0.001 9.8 9.2665876284
BLYP 0.001 10.1 9.565316937
BLYP 0.001 10.4 9.8640320028
BLYP 0.001 10.7 10.1627324562
BLYP 0.001 11 10.4614179185
BLYP 0.001 11.3 10.7600880011
BLYP 0.001 11.6 11.058742306
BLYP 0.001 11.9 11.3573804256
BLYP 0.001 12.2 11.6560019425
BLYP 0.001 12.5 11.9546064294
BLYP 0.001 12.8 12.2531934491
BLYP 0.001 13.1 12.5517625547
BLYP 0.001 13.4 12.8503132892
BLYP 0.001 13.7 13.1488451857
BLYP 0.001 14 13.4473577672
BLYP 0.001 14.3 13.7458505471
BLYP 0.001 14.6 14.0443230287
BLYP 0.001 14.9 14.3427747055
BLYP 0.001 15.2 14.6412050612
BLYP 0.001 15.5 14.9396135699
BLYP 0.001 15.8 15.237999696
BLYP 0.001 16.1 15.5363628946
BLYP 0.001 16.4 15.8347026113
BLYP 0.001 16.7 16.1330182827
BLYP 0.001 17 16.4313093361
BLYP 0.001 17.3 16.7295751902
BLYP 0.001 17.6 17.0278152551
BLYP 0.001 17.9 17.3260289322
BLYP 0.001 18.2 17.6242156149
BLYP 0.001 18.5 17.9223746885
BLYP 0.001 18.8 18.2205055305
BLYP 0.001 19.1 18.5186075111
BLYP 0.001 19.4 18.8166799931
