Functional Exponent Coefficient Energy
BLYP 0.005 -103.3 -103.0946923678
BLYP 0.005 -103 -102.7961246832
BLYP 0.005 -102.7 -102.497558429
BLYP 0.005 -102.4 -102.1989936104
BLYP 0.005 -102.1 -101.9004302328
BLYP 0.005 -101.8 -101.6018683017
BLYP 0.005 -101.5 -101.3033078226
BLYP 0.005 -101.2 -101.0047488009
BLYP 0.005 -100.9 -100.7061912423
BLYP 0.005 -100.6 -100.4076351524
BLYP 0.005 -100.3 -100.1090805368
BLYP 0.005 -100 -99.8105274012
BLYP 0.005 -99.7 -99.5119757514
BLYP 0.005 -99.4 -99.2134255932
BLYP 0.005 -99.1 -98.9148769323
BLYP 0.005 -98.8 -98.6163297748
BLYP 0.005 -98.5 -98.3177841264
BLYP 0.005 -98.2 -98.0192399933
BLYP 0.005 -97.9 -97.7206973814
BLYP 0.005 -97.6 -97.4221562967
BLYP 0.005 -97.3 -97.1236167455
BLYP 0.005 -97 -96.8250787339
BLYP 0.005 -96.7 -96.526542268
BLYP 0.005 -96.4 -96.2280073543
BLYP 0.005 -96.1 -95.929473999
BLYP 0.005 -95.8 -95.6309422085
BLYP 0.005 -95.5 -95.3324119891
BLYP 0.005 -95.2 -95.0338833475
BLYP 0.005 -94.9 -94.7353562902
BLYP 0.005 -94.6 -94.4368308237
BLYP 0.005 -94.3 -94.1383069546
BLYP 0.005 -94 -93.8397846898
BLYP 0.005 -93.7 -93.5412640358
BLYP 0.005 -93.4 -93.2427449997
BLYP 0.005 -93.1 -92.9442275882
BLYP 0.005 -92.8 -92.6457118082
BLYP 0.005 -92.5 -92.3471976668
BLYP 0.005 -92.2 -92.048685171
BLYP 0.005 -91.9 -91.7501743279
BLYP 0.005 -91.6 -91.4516651447
BLYP 0.005 -91.3 -91.1531576287
BLYP 0.005 -91 -90.8546517871
BLYP 0.005 -90.7 -90.5561476273
BLYP 0.005 -90.4 -90.2576451566
BLYP 0.005 -90.1 -89.9591443826
BLYP 0.005 -89.8 -89.6606453127
BLYP 0.005 -89.5 -89.3621479546
BLYP 0.005 -89.2 -89.063652316
BLYP 0.005 -88.9 -88.7651584046
BLYP 0.005 -88.6 -88.4666662282
BLYP 0.005 -88.3 -88.1681757947
BLYP 0.005 -88 -87.8696871121
BLYP 0.005 -87.7 -87.5712001885
BLYP 0.005 -87.4 -87.2727150319
BLYP 0.005 -87.1 -86.9742316506
BLYP 0.005 -86.8 -86.6757500526
BLYP 0.005 -86.5 -86.3772702463
BLYP 0.005 -86.2 -86.0787922401
BLYP 0.005 -85.9 -85.7803160425
BLYP 0.005 -85.6 -85.481841662
BLYP 0.005 -85.3 -85.1833691072
BLYP 0.005 -85 -84.884898387
BLYP 0.005 -84.7 -84.5864295103
BLYP 0.005 -84.4 -84.2879624856
BLYP 0.005 -84.1 -83.989497322
BLYP 0.005 -83.8 -83.6910340284
BLYP 0.005 -83.5 -83.3925726139
BLYP 0.005 -83.2 -83.0941130877
BLYP 0.005 -82.9 -82.7956554591
BLYP 0.005 -82.6 -82.4971997373
BLYP 0.005 -82.3 -82.1987459319
BLYP 0.005 -82 -81.9002940524
BLYP 0.005 -81.7 -81.6018441084
BLYP 0.005 -81.4 -81.3033961097
BLYP 0.005 -81.1 -81.0049500659
BLYP 0.005 -80.8 -80.706505987
BLYP 0.005 -80.5 -80.408063883
BLYP 0.005 -80.2 -80.1096237639
BLYP 0.005 -79.9 -79.81118564
BLYP 0.005 -79.6 -79.5127495215
BLYP 0.005 -79.3 -79.2143154188
BLYP 0.005 -79 -78.9158833423
BLYP 0.005 -78.7 -78.6174533027
BLYP 0.005 -78.4 -78.3190253105
BLYP 0.005 -78.1 -78.0205993766
BLYP 0.005 -77.8 -77.7221755118
BLYP 0.005 -77.5 -77.4237537272
BLYP 0.005 -77.2 -77.1253340338
BLYP 0.005 -76.9 -76.8269164428
BLYP 0.005 -76.6 -76.5285009656
BLYP 0.005 -76.3 -76.2300876135
BLYP 0.005 -76 -75.931676398
BLYP 0.005 -75.7 -75.633267331
BLYP 0.005 -75.4 -75.334860424
BLYP 0.005 -75.1 -75.036455689
BLYP 0.005 -74.8 -74.7380531379
BLYP 0.005 -74.5 -74.439652783
BLYP 0.005 -74.2 -74.1412546363
BLYP 0.005 -73.9 -73.8428587104
BLYP 0.005 -73.6 -73.5444650177
BLYP 0.005 -73.3 -73.2460735707
BLYP 0.005 -73 -72.9476843822
BLYP 0.005 -72.7 -72.6492974652
BLYP 0.005 -72.4 -72.3509128325
BLYP 0.005 -72.1 -72.0525304974
BLYP 0.005 -71.8 -71.7541504731
BLYP 0.005 -71.5 -71.4557727729
BLYP 0.005 -71.2 -71.1573974105
BLYP 0.005 -70.9 -70.8590243995
BLYP 0.005 -70.6 -70.5606537538
BLYP 0.005 -70.3 -70.2622854872
BLYP 0.005 -70 -69.9639196139
BLYP 0.005 -69.7 -69.6655561482
BLYP 0.005 -69.4 -69.3671951045
BLYP 0.005 -69.1 -69.0688364973
BLYP 0.005 -68.8 -68.7704803414
BLYP 0.005 -68.5 -68.4721266515
BLYP 0.005 -68.2 -68.1737754428
BLYP 0.005 -67.9 -67.8754267303
BLYP 0.005 -67.6 -67.5770805295
BLYP 0.005 -67.3 -67.2787368559
BLYP 0.005 -67 -66.980395725
BLYP 0.005 -66.7 -66.6820571529
BLYP 0.005 -66.4 -66.3837211554
BLYP 0.005 -66.1 -66.0853877487
BLYP 0.005 -65.8 -65.7870569492
BLYP 0.005 -65.5 -65.4887287735
BLYP 0.005 -65.2 -65.1904032382
BLYP 0.005 -64.9 -64.8920803603
BLYP 0.005 -64.6 -64.5937601568
BLYP 0.005 -64.3 -64.2954426449
BLYP 0.005 -64 -63.9971278422
BLYP 0.005 -63.7 -63.6988157663
BLYP 0.005 -63.4 -63.400506435
BLYP 0.005 -63.1 -63.1021998664
BLYP 0.005 -62.8 -62.8038960787
BLYP 0.005 -62.5 -62.5055950903
BLYP 0.005 -62.2 -62.20729692
BLYP 0.005 -61.9 -61.9090015865
BLYP 0.005 -61.6 -61.6107091088
BLYP 0.005 -61.3 -61.3124195064
BLYP 0.005 -61 -61.0141327987
BLYP 0.005 -60.7 -60.7158490055
BLYP 0.005 -60.4 -60.4175681465
BLYP 0.005 -60.1 -60.1192902422
BLYP 0.005 -59.8 -59.8210153127
BLYP 0.005 -59.5 -59.5227433788
BLYP 0.005 -59.2 -59.2244744614
BLYP 0.005 -58.9 -58.9262085815
BLYP 0.005 -58.6 -58.6279457606
BLYP 0.005 -58.3 -58.3296860201
BLYP 0.005 -58 -58.031429382
BLYP 0.005 -57.7 -57.7331758683
BLYP 0.005 -57.4 -57.4349255015
BLYP 0.005 -57.1 -57.1366783041
BLYP 0.005 -56.8 -56.8384342991
BLYP 0.005 -56.5 -56.5401935096
BLYP 0.005 -56.2 -56.241955959
BLYP 0.005 -55.9 -55.943721671
BLYP 0.005 -55.6 -55.6454906697
BLYP 0.005 -55.3 -55.3472629793
BLYP 0.005 -55 -55.0490386243
BLYP 0.005 -54.7 -54.7508176297
BLYP 0.005 -54.4 -54.4526000206
BLYP 0.005 -54.1 -54.1543858224
BLYP 0.005 -53.8 -53.8561750609
BLYP 0.005 -53.5 -53.5579677623
BLYP 0.005 -53.2 -53.2597639528
BLYP 0.005 -52.9 -52.9615636592
BLYP 0.005 -52.6 -52.6633669086
BLYP 0.005 -52.3 -52.3651737283
BLYP 0.005 -52 -52.066984146
BLYP 0.005 -51.7 -51.7687981898
BLYP 0.005 -51.4 -51.4706158881
BLYP 0.005 -51.1 -51.1724372696
BLYP 0.005 -50.8 -50.8742623634
BLYP 0.005 -50.5 -50.576091199
BLYP 0.005 -50.2 -50.2779238063
BLYP 0.005 -49.9 -49.9797602154
BLYP 0.005 -49.6 -49.6816004569
BLYP 0.005 -49.3 -49.3834445618
BLYP 0.005 -49 -49.0852925615
BLYP 0.005 -48.7 -48.7871444878
BLYP 0.005 -48.4 -48.4890003727
BLYP 0.005 -48.1 -48.190860249
BLYP 0.005 -47.8 -47.8927241495
BLYP 0.005 -47.5 -47.5945921077
BLYP 0.005 -47.2 -47.2964641575
BLYP 0.005 -46.9 -46.9983403331
BLYP 0.005 -46.6 -46.7002206693
BLYP 0.005 -46.3 -46.4021052013
BLYP 0.005 -46 -46.1039939647
BLYP 0.005 -45.7 -45.8058869956
BLYP 0.005 -45.4 -45.5077843306
BLYP 0.005 -45.1 -45.2096860068
BLYP 0.005 -44.8 -44.9115920618
BLYP 0.005 -44.5 -44.6135025335
BLYP 0.005 -44.2 -44.3154174606
BLYP 0.005 -43.9 -44.0173368821
BLYP 0.005 -43.6 -43.7192608377
BLYP 0.005 -43.3 -43.4211893674
BLYP 0.005 -43 -43.123122512
BLYP 0.005 -42.7 -42.8250603127
BLYP 0.005 -42.4 -42.5270028113
BLYP 0.005 -42.1 -42.2289500501
BLYP 0.005 -41.8 -41.9309020721
BLYP 0.005 -41.5 -41.6328589208
BLYP 0.005 -41.2 -41.3348206403
BLYP 0.005 -40.9 -41.0367872755
BLYP 0.005 -40.6 -40.7387588715
BLYP 0.005 -40.3 -40.4407354746
BLYP 0.005 -40 -40.1427171312
BLYP 0.005 -39.7 -39.8447038888
BLYP 0.005 -39.4 -39.5466957952
BLYP 0.005 -39.1 -39.2486928992
BLYP 0.005 -38.8 -38.9506952501
BLYP 0.005 -38.5 -38.6527028978
BLYP 0.005 -38.2 -38.3547158933
BLYP 0.005 -37.9 -38.056734288
BLYP 0.005 -37.6 -37.7587581342
BLYP 0.005 -37.3 -37.4607874848
BLYP 0.005 -37 -37.1628223937
BLYP 0.005 -36.7 -36.8648629154
BLYP 0.005 -36.4 -36.5669091054
BLYP 0.005 -36.1 -36.2689610198
BLYP 0.005 -35.8 -35.9710187157
BLYP 0.005 -35.5 -35.673082251
BLYP 0.005 -35.2 -35.3751516845
BLYP 0.005 -34.9 -35.0772270759
BLYP 0.005 -34.6 -34.7793084856
BLYP 0.005 -34.3 -34.4813959754
BLYP 0.005 -34 -34.1834896075
BLYP 0.005 -33.7 -33.8855894454
BLYP 0.005 -33.4 -33.5876955537
BLYP 0.005 -33.1 -33.2898079975
BLYP 0.005 -32.8 -32.9919268436
BLYP 0.005 -32.5 -32.6940521593
BLYP 0.005 -32.2 -32.3961840133
BLYP 0.005 -31.9 -32.0983224754
BLYP 0.005 -31.6 -31.8004676164
BLYP 0.005 -31.3 -31.5026195084
BLYP 0.005 -31 -31.2047782249
BLYP 0.005 -30.7 -30.9069438492
BLYP 0.005 -30.4 -30.6091164595
BLYP 0.005 -30.1 -30.3112961225
BLYP 0.005 -29.8 -30.0134829162
BLYP 0.005 -29.5 -29.71567692
BLYP 0.005 -29.2 -29.4178782149
BLYP 0.005 -28.9 -29.120086883
BLYP 0.005 -28.6 -28.8223030081
BLYP 0.005 -28.3 -28.5245266754
BLYP 0.005 -28 -28.2267579716
BLYP 0.005 -27.7 -27.928996985
BLYP 0.005 -27.4 -27.6312438055
BLYP 0.005 -27.1 -27.3334985245
BLYP 0.005 -26.8 -27.0357612354
BLYP 0.005 -26.5 -26.7380320333
BLYP 0.005 -26.2 -26.4403110158
BLYP 0.005 -25.9 -26.1425982851
BLYP 0.005 -25.6 -25.8448939471
BLYP 0.005 -25.3 -25.5471980987
BLYP 0.005 -25 -25.2495108413
BLYP 0.005 -24.7 -24.9518322805
BLYP 0.005 -24.4 -24.6541625249
BLYP 0.005 -24.1 -24.3565016853
BLYP 0.005 -23.8 -24.058849875
BLYP 0.005 -23.5 -23.7612072095
BLYP 0.005 -23.2 -23.463573807
BLYP 0.005 -22.9 -23.1659497879
BLYP 0.005 -22.6 -22.8683352756
BLYP 0.005 -22.3 -22.5707303959
BLYP 0.005 -22 -22.2731352778
BLYP 0.005 -21.7 -21.9755500529
BLYP 0.005 -21.4 -21.6779748559
BLYP 0.005 -21.1 -21.380409825
BLYP 0.005 -20.8 -21.0828551013
BLYP 0.005 -20.5 -20.7853108296
BLYP 0.005 -20.2 -20.4877771582
BLYP 0.005 -19.9 -20.1902542392
BLYP 0.005 -19.6 -19.8927422287
BLYP 0.005 -19.3 -19.5952412868
BLYP 0.005 -19 -19.2977515779
BLYP 0.005 -18.7 -19.000273271
BLYP 0.005 -18.4 -18.7028065399
BLYP 0.005 -18.1 -18.4053515634
BLYP 0.005 -17.8 -18.1079085258
BLYP 0.005 -17.5 -17.8104776176
BLYP 0.005 -17.2 -17.5130590717
BLYP 0.005 -16.9 -17.215653079
BLYP 0.005 -16.6 -16.9182598253
BLYP 0.005 -16.3 -16.6208795243
BLYP 0.005 -16 -16.3235123975
BLYP 0.005 -15.7 -16.0261586737
BLYP 0.005 -15.4 -15.7288185904
BLYP 0.005 -15.1 -15.4314923929
BLYP 0.005 -14.8 -15.1341803358
BLYP 0.005 -14.5 -14.8368826963
BLYP 0.005 -14.2 -14.5395997477
BLYP 0.005 -13.9 -14.2423317619
BLYP 0.005 -13.6 -13.9450790376
BLYP 0.005 -13.3 -13.6478418858
BLYP 0.005 -13 -13.3506206511
BLYP 0.005 -12.7 -13.053415684
BLYP 0.005 -12.4 -12.7562273128
BLYP 0.005 -12.1 -12.4590559073
BLYP 0.005 -11.8 -12.1619018558
BLYP 0.005 -11.5 -11.8647655676
BLYP 0.005 -11.2 -11.5676474803
BLYP 0.005 -10.9 -11.2705480522
BLYP 0.005 -10.6 -10.9734677476
BLYP 0.005 -10.3 -10.6764070729
BLYP 0.005 -10 -10.3793665642
BLYP 0.005 -9.7 -10.0823467848
BLYP 0.005 -9.4 -9.7853483349
BLYP 0.005 -9.1 -9.488371853
BLYP 0.005 -8.8 -9.1914180194
BLYP 0.005 -8.5 -8.8944875605
BLYP 0.005 -8.2 -8.597581253
BLYP 0.005 -7.9 -8.3006999298
BLYP 0.005 -7.6 -8.0038444849
BLYP 0.005 -7.3 -7.7070158809
BLYP 0.005 -7 -7.4102151559
BLYP 0.005 -6.7 -7.113443432
BLYP 0.005 -6.4 -6.8167019252
BLYP 0.005 -6.1 -6.5199919562
BLYP 0.005 -5.8 -6.2233149624
BLYP 0.005 -5.5 -5.9266725129
BLYP 0.005 -5.2 -5.6300663244
BLYP 0.005 -4.9 -5.3334982798
BLYP 0.005 -4.6 -5.0369704503
BLYP 0.005 -4.3 -4.7404851197
BLYP 0.005 -4 -4.4440448134
BLYP 0.005 -3.7 -4.1476523318
BLYP 0.005 -3.4 -3.851310789
BLYP 0.005 -3.1 -3.5550236575
BLYP 0.005 -2.8 -3.2587948206
BLYP 0.005 -2.5 -2.9626286338
BLYP 0.005 -2.2 -2.6665299962
BLYP 0.005 -1.9 -2.3705044336
BLYP 0.005 -1.6 -2.0745581963
BLYP 0.005 -1.3 -1.7786983736
BLYP 0.005 -1 -1.4829330266
BLYP 0.005 -0.7 -1.1872713445
BLYP 0.005 -0.4 -0.8917238249
BLYP 0.005 -0.1 -0.5963024837
BLYP 0.005 0.2 -0.3010210955
BLYP 0.005 0.5 -0.0058954681
BLYP 0.005 0.8 0.2890562481
BLYP 0.005 1.1 0.5838132182
BLYP 0.005 1.4 0.8783515509
BLYP 0.005 1.7 1.1726439074
BLYP 0.005 2 1.466659106
BLYP 0.005 2.3 1.7603617433
BLYP 0.005 2.6 2.0537118637
BLYP 0.005 2.9 2.3466647113
BLYP 0.005 3.2 2.6391706034
BLYP 0.005 3.5 2.93117496
BLYP 0.005 3.8 3.2226185132
BLYP 0.005 4.1 3.5134376968
BLYP 0.005 4.4 3.803565186
BLYP 0.005 4.7 4.0929305201
BLYP 0.005 5 4.3814606851
BLYP 0.005 5.3 4.6690804703
BLYP 0.005 5.6 4.9557122769
BLYP 0.005 5.9 5.2412748166
BLYP 0.005 6.2 5.5256799361
BLYP 0.005 6.5 5.8088336725
BLYP 0.005 6.8 6.0906847398
BLYP 0.005 7.1 6.3712795193
BLYP 0.005 7.4 6.6507456022
BLYP 0.005 7.7 6.9292514395
BLYP 0.005 8 7.206978778
BLYP 0.005 8.3 7.4840772093
BLYP 0.005 8.6 7.760664519
BLYP 0.005 8.9 8.0368394559
BLYP 0.005 9.2 8.312675229
BLYP 0.005 9.5 8.5882242598
BLYP 0.005 9.8 8.8635311004
BLYP 0.005 10.1 9.1386333768
BLYP 0.005 10.4 9.413560411
BLYP 0.005 10.7 9.6883345647
BLYP 0.005 11 9.9629729493
BLYP 0.005 11.3 10.2374891684
BLYP 0.005 11.6 10.5118947072
BLYP 0.005 11.9 10.7861992491
BLYP 0.005 12.2 11.0604109722
BLYP 0.005 12.5 11.3345369003
BLYP 0.005 12.8 11.608583156
BLYP 0.005 13.1 11.8825551364
BLYP 0.005 13.4 12.1564576468
BLYP 0.005 13.7 12.4302950068
BLYP 0.005 14 12.7040711175
BLYP 0.005 14.3 12.9777895012
BLYP 0.005 14.6 13.2514533299
BLYP 0.005 14.9 13.5250650774
BLYP 0.005 15.2 13.7986273175
BLYP 0.005 15.5 14.072139272
BLYP 0.005 15.8 14.3456041127
BLYP 0.005 16.1 14.6190258348
BLYP 0.005 16.4 14.8924073228
BLYP 0.005 16.7 15.1657503868
BLYP 0.005 17 15.4390566606
BLYP 0.005 17.3 15.7123276187
BLYP 0.005 17.6 15.9855645097
BLYP 0.005 17.9 16.2587632077
BLYP 0.005 18.2 16.5319283851
BLYP 0.005 18.5 16.8050634837
BLYP 0.005 18.8 17.0781686288
BLYP 0.005 19.1 17.3512452373
BLYP 0.005 19.4 17.6242952902
